model,band,draw,layer,mean_norm,std_norm,participation_ratio,isotropy
pythia-1.4b,very_high,draw_1,18,155.3894500732422,15.264741897583008,34.2942385073105,0.18039917945861816
pythia-1.4b,very_high,draw_1,19,180.65121459960938,15.194341659545898,29.393359140291377,0.14596372842788696
pythia-1.4b,very_high,draw_1,20,188.86431884765625,14.877493858337402,30.43427705775023,0.13752323389053345
pythia-1.4b,very_high,draw_1,21,193.37936401367188,14.50485897064209,30.277622347833926,0.13590890169143677
pythia-1.4b,very_high,draw_1,22,195.94354248046875,12.837336540222168,34.73514322700818,0.1439184546470642
pythia-1.4b,very_high,draw_1,23,220.86532592773438,23.065187454223633,46.39549148183241,0.13720881938934326
pythia-1.4b,very_high,draw_2,0,26.03180503845215,1.2423551082611084,126.21566705514479,0.4244071841239929
pythia-1.4b,very_high,draw_2,1,33.18385696411133,2.0084431171417236,128.99980813424372,0.3516923785209656
pythia-1.4b,very_high,draw_2,2,37.37702560424805,2.1963613033294678,125.27241748846646,0.327106773853302
pythia-1.4b,very_high,draw_2,3,38.57351303100586,2.1523962020874023,126.03843614796443,0.35561323165893555
pythia-1.4b,very_high,draw_2,4,42.387779235839844,2.769200563430786,119.00988696088436,0.3494868874549866
pythia-1.4b,very_high,draw_2,5,46.327362060546875,2.764644145965576,112.2235637449312,0.3168102502822876
pythia-1.4b,very_high,draw_2,6,45.56193161010742,2.974998950958252,106.27279315879892,0.3546651601791382
pythia-1.4b,very_high,draw_2,7,55.00479507446289,2.80294132232666,100.29455081484366,0.2871285676956177
pythia-1.4b,very_high,draw_2,8,54.70262908935547,2.6630923748016357,100.94898091425716,0.30608123540878296
pythia-1.4b,very_high,draw_2,9,52.48042678833008,2.857649564743042,94.39105607649667,0.34825122356414795
pythia-1.4b,very_high,draw_2,10,62.462791442871094,2.829774856567383,86.06522813529035,0.41390925645828247
pythia-1.4b,very_high,draw_2,11,68.30113983154297,2.984363317489624,97.08004268197855,0.3261558413505554
pythia-1.4b,very_high,draw_2,12,72.76852416992188,3.6927847862243652,73.45115546083359,0.32250893115997314
pythia-1.4b,very_high,draw_2,13,79.86121368408203,4.156075477600098,64.11267439089119,0.30776476860046387
pythia-1.4b,very_high,draw_2,14,88.56588745117188,4.342250823974609,58.89787048978571,0.287011981010437
pythia-1.4b,very_high,draw_2,15,99.5511703491211,4.735010147094727,61.56218510801361,0.28001052141189575
pythia-1.4b,very_high,draw_2,16,125.15238189697266,4.826549530029297,59.73263251107626,0.2221013307571411
pythia-1.4b,very_high,draw_2,17,137.20098876953125,5.529293537139893,49.62796237162026,0.1995653510093689
pythia-1.4b,very_high,draw_2,18,154.23550415039062,6.59305477142334,39.72037414931606,0.17703229188919067
pythia-1.4b,very_high,draw_2,19,178.75048828125,7.699255466461182,31.760341578171605,0.1429145336151123
pythia-1.4b,very_high,draw_2,20,186.52906799316406,8.220537185668945,32.03838083235609,0.1354442834854126
pythia-1.4b,very_high,draw_2,21,190.7393341064453,8.517288208007812,31.443039482830137,0.13460052013397217
pythia-1.4b,very_high,draw_2,22,193.6773223876953,8.990950584411621,35.49164967709002,0.1426711082458496
pythia-1.4b,very_high,draw_2,23,218.2533721923828,25.00287437438965,38.94480768421798,0.13779157400131226
pythia-1.4b,very_high,draw_3,0,26.026531219482422,1.3475227355957031,119.1395344578336,0.4209299683570862
pythia-1.4b,very_high,draw_3,1,33.35491180419922,1.9545180797576904,124.01454840786224,0.3430302143096924
pythia-1.4b,very_high,draw_3,2,37.463722229003906,2.1912295818328857,120.10570884143245,0.31984174251556396
pythia-1.4b,very_high,draw_3,3,37.813575744628906,1.8763304948806763,123.25765058859652,0.3614739775657654
pythia-1.4b,very_high,draw_3,4,42.146034240722656,2.1524126529693604,119.25437134296968,0.35132741928100586
pythia-1.4b,very_high,draw_3,5,45.79105758666992,1.9206138849258423,114.29287123641217,0.3233128786087036
pythia-1.4b,very_high,draw_3,6,45.373046875,1.9567636251449585,109.7144602749303,0.3617185354232788
pythia-1.4b,very_high,draw_3,7,54.47247314453125,2.1030781269073486,101.87760305655897,0.2968432903289795
pythia-1.4b,very_high,draw_3,8,54.129737854003906,2.212270498275757,102.33852549716735,0.31732839345932007
pythia-1.4b,very_high,draw_3,9,52.1156005859375,2.4657480716705322,96.92120713816453,0.356853187084198
pythia-1.4b,very_high,draw_3,10,62.218624114990234,2.7649099826812744,89.49945533431297,0.4235641360282898
pythia-1.4b,very_high,draw_3,11,68.90853118896484,2.5780420303344727,100.02195350101402,0.3309711217880249
pythia-1.4b,very_high,draw_3,12,73.1504135131836,3.036990165710449,86.04592185734124,0.32490628957748413
pythia-1.4b,very_high,draw_3,13,79.37966918945312,3.3276774883270264,81.27376643288292,0.30961352586746216
pythia-1.4b,very_high,draw_3,14,87.71392059326172,3.471587657928467,75.76641977845966,0.2860368490219116
pythia-1.4b,very_high,draw_3,15,98.43260192871094,3.923482656478882,74.33361542192723,0.2723713517189026
pythia-1.4b,very_high,draw_3,16,123.46247100830078,4.5227484703063965,71.40266181217126,0.2107020616531372
pythia-1.4b,very_high,draw_3,17,135.4761962890625,5.047410011291504,60.02831791177451,0.186640202999115
pythia-1.4b,very_high,draw_3,18,153.2764892578125,6.3830342292785645,49.82570433054331,0.1633991003036499
pythia-1.4b,very_high,draw_3,19,178.0430450439453,7.395954132080078,40.95384239819254,0.12952089309692383
pythia-1.4b,very_high,draw_3,20,185.6754913330078,7.997398376464844,41.17171810799135,0.12337279319763184
pythia-1.4b,very_high,draw_3,21,189.95565795898438,8.299010276794434,39.96263472855051,0.12341076135635376
pythia-1.4b,very_high,draw_3,22,192.3956298828125,8.65749740600586,43.203768120852295,0.1313459873199463
pythia-1.4b,very_high,draw_3,23,213.82559204101562,22.37714195251465,41.92275471788769,0.13265466690063477
pythia-1.4b,control,draw_1,0,26.686582565307617,1.6216342449188232,129.22973708081489,0.4278915524482727
pythia-1.4b,control,draw_1,1,34.2441520690918,2.2882258892059326,134.1946575380995,0.3479663133621216
pythia-1.4b,control,draw_1,2,38.67111587524414,2.5760207176208496,127.47389783280788,0.3176648020744324
pythia-1.4b,control,draw_1,3,39.3435173034668,2.740164279937744,126.21610015031592,0.3526521921157837
pythia-1.4b,control,draw_1,4,43.237422943115234,6.160508632659912,72.53574900479447,0.3526153564453125
pythia-1.4b,control,draw_1,5,47.303531646728516,6.88429594039917,62.63942128789519,0.31959569454193115
pythia-1.4b,control,draw_1,6,46.26410675048828,8.998175621032715,41.00454836276706,0.3574368357658386
pythia-1.4b,control,draw_1,7,55.66221237182617,8.843299865722656,47.02463968145635,0.28882354497909546
pythia-1.4b,control,draw_1,8,55.5067024230957,9.442761421203613,44.194601091544165,0.303943932056427
pythia-1.4b,control,draw_1,9,53.28667068481445,9.869524002075195,41.20110805143801,0.34443235397338867
pythia-1.4b,control,draw_1,10,63.39800262451172,9.327109336853027,63.295991739676765,0.41053420305252075
pythia-1.4b,control,draw_1,11,69.20012664794922,9.212882995605469,68.23395022859319,0.3216724395751953
pythia-1.4b,control,draw_1,12,73.28300476074219,9.42886734008789,61.199583765399545,0.31382882595062256
pythia-1.4b,control,draw_1,13,80.2104263305664,9.528082847595215,62.81101393411189,0.3049430251121521
pythia-1.4b,control,draw_1,14,89.08683776855469,9.362189292907715,63.021268186855934,0.2893587350845337
pythia-1.4b,control,draw_1,15,100.08336639404297,9.209102630615234,67.19378547399799,0.28081876039505005
pythia-1.4b,control,draw_1,16,124.3230209350586,8.763240814208984,68.93761047797258,0.222095787525177
pythia-1.4b,control,draw_1,17,135.73580932617188,8.778429985046387,61.305972391499324,0.19913500547409058
pythia-1.4b,control,draw_1,18,153.17852783203125,9.430638313293457,52.63526706648389,0.17455333471298218
pythia-1.4b,control,draw_1,19,177.63356018066406,9.8883695602417,45.29247248311259,0.13942724466323853
pythia-1.4b,control,draw_1,20,185.1559600830078,10.132634162902832,45.45779561383742,0.13254761695861816
pythia-1.4b,control,draw_1,21,189.5031280517578,10.270766258239746,44.67987189355695,0.13205468654632568
pythia-1.4b,control,draw_1,22,191.94606018066406,9.831398010253906,49.41708762279611,0.14142996072769165
pythia-1.4b,control,draw_1,23,213.75201416015625,25.180788040161133,37.33276386069538,0.14661526679992676
pythia-1.4b,control,draw_2,0,26.379825592041016,1.7388309240341187,129.33208532627577,0.44096457958221436
pythia-1.4b,control,draw_2,1,33.666099548339844,2.401967763900757,132.89156211671943,0.3506283164024353
pythia-1.4b,control,draw_2,2,38.136287689208984,2.7445127964019775,125.07994214126029,0.31856030225753784
pythia-1.4b,control,draw_2,3,38.93906784057617,2.900879144668579,121.83115273587653,0.3528999090194702
pythia-1.4b,control,draw_2,4,43.168949127197266,5.766176700592041,71.69078637776511,0.34689265489578247
pythia-1.4b,control,draw_2,5,47.18867111206055,6.390618801116943,60.23447273363351,0.31533610820770264
pythia-1.4b,control,draw_2,6,46.80342102050781,8.718477249145508,38.35100809382922,0.35480767488479614
pythia-1.4b,control,draw_2,7,55.75632858276367,8.42261028289795,44.366790475674094,0.2926267981529236
pythia-1.4b,control,draw_2,8,55.47983932495117,9.089167594909668,42.7291991437211,0.3165763020515442
pythia-1.4b,control,draw_2,9,53.46124267578125,9.434125900268555,40.29660381210039,0.35930609703063965
pythia-1.4b,control,draw_2,10,63.3458251953125,8.650906562805176,62.61841997010825,0.43333667516708374
pythia-1.4b,control,draw_2,11,68.92515563964844,8.714096069335938,68.65853378683337,0.3376772999763489
pythia-1.4b,control,draw_2,12,72.92010498046875,8.940897941589355,56.66686680284243,0.3320236802101135
pythia-1.4b,control,draw_2,13,79.84265899658203,8.987813949584961,53.97472529107885,0.31888604164123535
pythia-1.4b,control,draw_2,14,88.51646423339844,8.828351020812988,51.762293441625296,0.30090755224227905
pythia-1.4b,control,draw_2,15,99.34703063964844,8.681381225585938,58.16077236934701,0.2873246669769287
pythia-1.4b,control,draw_2,16,123.42131042480469,8.251659393310547,60.409760602889314,0.22739970684051514
pythia-1.4b,control,draw_2,17,135.26046752929688,8.315207481384277,53.43322268994046,0.20388340950012207
pythia-1.4b,control,draw_2,18,154.17308044433594,9.037433624267578,48.14817263225611,0.18049687147140503
pythia-1.4b,control,draw_2,19,179.07159423828125,9.951733589172363,40.82896508355599,0.14570122957229614
pythia-1.4b,control,draw_2,20,187.7848663330078,10.297661781311035,42.200338663237844,0.13846200704574585
pythia-1.4b,control,draw_2,21,192.174072265625,10.399128913879395,41.4390504615368,0.1371251940727234
pythia-1.4b,control,draw_2,22,193.9179229736328,10.24234676361084,46.168921134787425,0.14827287197113037
pythia-1.4b,control,draw_2,23,212.436767578125,27.091209411621094,33.52693796944236,0.1582750678062439
pythia-1.4b,control,draw_3,0,26.571956634521484,1.7158842086791992,127.53918996957105,0.4252277612686157
pythia-1.4b,control,draw_3,1,33.86383056640625,2.5410821437835693,130.87797029175687,0.34161293506622314
pythia-1.4b,control,draw_3,2,38.46853256225586,2.742929220199585,126.11043820776989,0.3124732971191406
pythia-1.4b,control,draw_3,3,38.65502166748047,2.384040594100952,127.41389876214417,0.349284827709198
pythia-1.4b,control,draw_3,4,42.82229995727539,2.404839515686035,121.37282799276541,0.3425940275192261
pythia-1.4b,control,draw_3,5,47.25340270996094,2.241480588912964,115.85846976730926,0.30737966299057007
pythia-1.4b,control,draw_3,6,45.72587585449219,2.2491278648376465,109.95320658782325,0.35558784008026123
pythia-1.4b,control,draw_3,7,54.731101989746094,2.3268420696258545,101.44887591464322,0.29241490364074707
pythia-1.4b,control,draw_3,8,54.61353302001953,2.13131046295166,103.03568149929998,0.3076024651527405
pythia-1.4b,control,draw_3,9,52.58647537231445,2.446265459060669,97.11319131751912,0.34955883026123047
pythia-1.4b,control,draw_3,10,62.61210250854492,2.8793394565582275,89.75420819180934,0.4229370951652527
pythia-1.4b,control,draw_3,11,68.49597930908203,2.7097837924957275,100.72791872629492,0.32839977741241455
pythia-1.4b,control,draw_3,12,72.3536148071289,3.2423205375671387,85.30648857366367,0.3223351240158081
pythia-1.4b,control,draw_3,13,79.36288452148438,3.4713404178619385,78.95351126857143,0.31229424476623535
pythia-1.4b,control,draw_3,14,88.18370819091797,3.811185359954834,73.77036106566197,0.29458630084991455
pythia-1.4b,control,draw_3,15,99.25688934326172,4.236560344696045,73.24766434250637,0.28665870428085327
pythia-1.4b,control,draw_3,16,124.7339096069336,4.8993144035339355,71.09739562826023,0.2281131148338318
pythia-1.4b,control,draw_3,17,138.14891052246094,5.762041091918945,59.86227101170141,0.20275461673736572
pythia-1.4b,control,draw_3,18,157.2284393310547,6.849074840545654,52.0536807618376,0.17787373065948486
pythia-1.4b,control,draw_3,19,181.94467163085938,8.316764831542969,42.8716637857779,0.14463704824447632
pythia-1.4b,control,draw_3,20,190.00149536132812,8.939513206481934,43.6562381911072,0.13738954067230225
pythia-1.4b,control,draw_3,21,194.34877014160156,9.304081916809082,42.36624226945471,0.13705670833587646
pythia-1.4b,control,draw_3,22,196.5886993408203,9.577433586120605,46.934323228136954,0.14821451902389526
pythia-1.4b,control,draw_3,23,225.26156616210938,25.504718780517578,39.25330685470817,0.14284223318099976
