model,band,draw,layer,mean_contribution,std_contribution,median_contribution,method
pythia-1.4b,very_high,draw_3,9,20.232635498046875,1.5528607368469238,20.017576217651367,norm_proxy
pythia-1.4b,very_high,draw_3,10,22.9010009765625,1.8377963304519653,22.924598693847656,norm_proxy
pythia-1.4b,very_high,draw_3,11,23.084964752197266,1.6430612802505493,23.025760650634766,norm_proxy
pythia-1.4b,very_high,draw_3,12,19.956315994262695,2.5439767837524414,19.33815574645996,norm_proxy
pythia-1.4b,very_high,draw_3,13,20.754011154174805,1.5357871055603027,20.54838752746582,norm_proxy
pythia-1.4b,very_high,draw_3,14,21.166257858276367,1.638033151626587,21.104305267333984,norm_proxy
pythia-1.4b,very_high,draw_3,15,23.311206817626953,2.8904175758361816,22.845142364501953,norm_proxy
pythia-1.4b,very_high,draw_3,16,23.842422485351562,1.8204110860824585,23.830978393554688,norm_proxy
pythia-1.4b,very_high,draw_3,17,18.364410400390625,1.8011313676834106,17.870819091796875,norm_proxy
pythia-1.4b,very_high,draw_3,18,20.620450973510742,1.1952433586120605,20.511775970458984,norm_proxy
pythia-1.4b,very_high,draw_3,19,16.675018310546875,2.0093393325805664,16.19183349609375,norm_proxy
pythia-1.4b,very_high,draw_3,20,15.353617668151855,0.9992074370384216,15.289612770080566,norm_proxy
pythia-1.4b,very_high,draw_3,21,16.065147399902344,1.6428011655807495,15.672863960266113,norm_proxy
pythia-1.4b,very_high,draw_3,22,27.268203735351562,2.083080530166626,27.13105010986328,norm_proxy
pythia-1.4b,very_high,draw_3,23,143.76199340820312,13.194113731384277,143.9213409423828,norm_proxy
pythia-1.4b,control,draw_1,0,19.865074157714844,1.3935655355453491,19.679214477539062,norm_proxy
pythia-1.4b,control,draw_1,1,9.7930326461792,1.0830940008163452,9.649703979492188,norm_proxy
pythia-1.4b,control,draw_1,2,10.572076797485352,0.7641383409500122,10.505391120910645,norm_proxy
pythia-1.4b,control,draw_1,3,11.974798202514648,2.0848028659820557,11.688077926635742,norm_proxy
pythia-1.4b,control,draw_1,4,13.275012969970703,3.9848124980926514,12.977282524108887,norm_proxy
pythia-1.4b,control,draw_1,5,15.118265151977539,0.9940990805625916,15.053362846374512,norm_proxy
pythia-1.4b,control,draw_1,6,18.395320892333984,1.7583355903625488,18.20651626586914,norm_proxy
pythia-1.4b,control,draw_1,7,19.84354019165039,1.591163158416748,19.62725257873535,norm_proxy
pythia-1.4b,control,draw_1,8,21.280811309814453,1.5522714853286743,21.21978187561035,norm_proxy
pythia-1.4b,control,draw_1,9,20.51480484008789,1.6861791610717773,20.28911018371582,norm_proxy
pythia-1.4b,control,draw_1,10,22.878808975219727,1.9311891794204712,22.969955444335938,norm_proxy
pythia-1.4b,control,draw_1,11,23.112638473510742,1.592172384262085,23.166690826416016,norm_proxy
pythia-1.4b,control,draw_1,12,19.98188018798828,2.3942766189575195,19.315940856933594,norm_proxy
pythia-1.4b,control,draw_1,13,20.931861877441406,1.4946649074554443,20.891704559326172,norm_proxy
pythia-1.4b,control,draw_1,14,21.354440689086914,1.5987058877944946,21.16670036315918,norm_proxy
pythia-1.4b,control,draw_1,15,23.79299545288086,2.7838551998138428,23.405256271362305,norm_proxy
pythia-1.4b,control,draw_1,16,23.50348663330078,1.9605861902236938,23.276397705078125,norm_proxy
pythia-1.4b,control,draw_1,17,18.219263076782227,1.7860748767852783,17.835229873657227,norm_proxy
pythia-1.4b,control,draw_1,18,20.405527114868164,1.161527156829834,20.360931396484375,norm_proxy
pythia-1.4b,control,draw_1,19,16.62432098388672,1.8830723762512207,16.31722640991211,norm_proxy
pythia-1.4b,control,draw_1,20,15.45357608795166,1.0987870693206787,15.387847900390625,norm_proxy
pythia-1.4b,control,draw_1,21,16.339296340942383,1.7147324085235596,16.050411224365234,norm_proxy
pythia-1.4b,control,draw_1,22,27.26892852783203,2.309040069580078,27.239009857177734,norm_proxy
pythia-1.4b,control,draw_1,23,142.5782928466797,14.08791446685791,142.4774932861328,norm_proxy
pythia-1.4b,control,draw_2,0,19.919301986694336,1.6133042573928833,19.64229965209961,norm_proxy
pythia-1.4b,control,draw_2,1,9.522261619567871,1.140895128250122,9.308392524719238,norm_proxy
pythia-1.4b,control,draw_2,2,10.570164680480957,0.8950926065444946,10.501769065856934,norm_proxy
pythia-1.4b,control,draw_2,3,12.014290809631348,2.176574945449829,11.648015975952148,norm_proxy
pythia-1.4b,control,draw_2,4,13.396164894104004,3.650498867034912,13.099928855895996,norm_proxy
pythia-1.4b,control,draw_2,5,15.198945045471191,0.9180148243904114,15.188019752502441,norm_proxy
pythia-1.4b,control,draw_2,6,18.99205780029297,1.6890324354171753,18.857080459594727,norm_proxy
pythia-1.4b,control,draw_2,7,20.553131103515625,1.7211244106292725,20.472270965576172,norm_proxy
pythia-1.4b,control,draw_2,8,21.263641357421875,1.5191969871520996,21.323265075683594,norm_proxy
pythia-1.4b,control,draw_2,9,20.05944061279297,1.5950766801834106,20.129531860351562,norm_proxy
pythia-1.4b,control,draw_2,10,22.433698654174805,2.102388381958008,22.338726043701172,norm_proxy
pythia-1.4b,control,draw_2,11,22.67634391784668,1.6503889560699463,22.7214298248291,norm_proxy
pythia-1.4b,control,draw_2,12,19.936155319213867,3.294966697692871,18.982887268066406,norm_proxy
pythia-1.4b,control,draw_2,13,20.713788986206055,1.7935588359832764,20.55795669555664,norm_proxy
pythia-1.4b,control,draw_2,14,21.370004653930664,2.0072453022003174,21.192031860351562,norm_proxy
pythia-1.4b,control,draw_2,15,23.915056228637695,3.723249673843384,23.285480499267578,norm_proxy
pythia-1.4b,control,draw_2,16,23.423383712768555,2.144412040710449,23.333499908447266,norm_proxy
pythia-1.4b,control,draw_2,17,18.20292091369629,1.8342788219451904,17.895862579345703,norm_proxy
pythia-1.4b,control,draw_2,18,20.487253189086914,1.2784119844436646,20.408939361572266,norm_proxy
pythia-1.4b,control,draw_2,19,16.867570877075195,2.0043704509735107,16.348291397094727,norm_proxy
pythia-1.4b,control,draw_2,20,15.778823852539062,1.2795162200927734,15.632972717285156,norm_proxy
pythia-1.4b,control,draw_2,21,16.717763900756836,1.878394603729248,16.56206512451172,norm_proxy
pythia-1.4b,control,draw_2,22,27.52206802368164,2.505444049835205,27.320207595825195,norm_proxy
pythia-1.4b,control,draw_2,23,141.781494140625,15.604339599609375,140.78289794921875,norm_proxy
pythia-1.4b,control,draw_3,0,19.91843032836914,1.5284874439239502,19.678327560424805,norm_proxy
pythia-1.4b,control,draw_3,1,9.503799438476562,1.108704924583435,9.381766319274902,norm_proxy
pythia-1.4b,control,draw_3,2,10.661345481872559,0.7594087719917297,10.644627571105957,norm_proxy
pythia-1.4b,control,draw_3,3,11.594388008117676,0.7461758852005005,11.577920913696289,norm_proxy
pythia-1.4b,control,draw_3,4,13.027647972106934,0.7985871434211731,13.053531646728516,norm_proxy
pythia-1.4b,control,draw_3,5,15.484984397888184,0.8894995450973511,15.454205513000488,norm_proxy
pythia-1.4b,control,draw_3,6,18.987607955932617,1.4178301095962524,18.907926559448242,norm_proxy
pythia-1.4b,control,draw_3,7,19.96286964416504,1.2911040782928467,19.946533203125,norm_proxy
pythia-1.4b,control,draw_3,8,21.141557693481445,1.2665176391601562,21.097705841064453,norm_proxy
pythia-1.4b,control,draw_3,9,20.142881393432617,1.4488012790679932,20.146728515625,norm_proxy
pythia-1.4b,control,draw_3,10,22.636579513549805,1.929842233657837,22.479049682617188,norm_proxy
pythia-1.4b,control,draw_3,11,22.835590362548828,1.5530980825424194,22.777687072753906,norm_proxy
pythia-1.4b,control,draw_3,12,19.854019165039062,2.5350661277770996,19.134296417236328,norm_proxy
pythia-1.4b,control,draw_3,13,20.503398895263672,1.5299937725067139,20.38644027709961,norm_proxy
pythia-1.4b,control,draw_3,14,21.425325393676758,1.5776187181472778,21.402671813964844,norm_proxy
pythia-1.4b,control,draw_3,15,23.890655517578125,2.94598388671875,23.389646530151367,norm_proxy
pythia-1.4b,control,draw_3,16,23.59047508239746,1.7448956966400146,23.646223068237305,norm_proxy
pythia-1.4b,control,draw_3,17,18.678468704223633,1.9171818494796753,18.442184448242188,norm_proxy
pythia-1.4b,control,draw_3,18,20.646684646606445,1.1520287990570068,20.64263916015625,norm_proxy
pythia-1.4b,control,draw_3,19,17.03478240966797,1.9857685565948486,16.555421829223633,norm_proxy
pythia-1.4b,control,draw_3,20,16.002885818481445,1.0945264101028442,15.866101264953613,norm_proxy
pythia-1.4b,control,draw_3,21,16.867258071899414,1.8990013599395752,16.310218811035156,norm_proxy
pythia-1.4b,control,draw_3,22,28.725875854492188,2.40447735786438,28.49057388305664,norm_proxy
pythia-1.4b,control,draw_3,23,149.7587432861328,15.488933563232422,149.72413635253906,norm_proxy
