model,draw,band,layer,mean_gini,std_gini,population_gini,mean_frac_active,mean_abs_activation
pythia-1.4b,draw_1,medium,14,0.36691360642609755,0.004987880493904186,0.24789495093802372,0.9632541232638889,0.9161388278007507
pythia-1.4b,draw_1,medium,15,0.3548161057163985,0.005328877115979518,0.23779375479596832,0.9728504774305555,0.9745145440101624
pythia-1.4b,draw_1,medium,16,0.33336341973184835,0.006824231075584965,0.21579745786794624,0.9781879340277778,1.0512357950210571
pythia-1.4b,draw_1,medium,17,0.32355011793004024,0.008114451671252191,0.20192688941036163,0.9787489149305556,1.0466089248657227
pythia-1.4b,draw_1,medium,18,0.33366728436165444,0.008622994326544942,0.2083800495338466,0.9661528862847222,0.9869255423545837
pythia-1.4b,draw_1,medium,19,0.3259372615184742,0.009897754215720164,0.1933153070091469,0.9750157335069445,0.9917352199554443
pythia-1.4b,draw_1,medium,20,0.3369068548424851,0.008659200039426138,0.2081015439970786,0.9790239800347222,0.9686797261238098
pythia-1.4b,draw_1,medium,21,0.3473203032178953,0.009801427603779951,0.2220920491856806,0.9653521050347222,0.9615813493728638
pythia-1.4b,draw_1,medium,22,0.3752266474850589,0.008279953667447281,0.2514589710392279,0.9513460286458333,0.9089605212211609
pythia-1.4b,draw_1,medium,23,0.4168897937898372,0.005834849055869214,0.30217876691879453,0.8568657769097222,0.9156872630119324
pythia-1.4b,draw_1,high,0,0.32270978550955004,0.03127195953536705,0.0781881527642847,0.9823725043402778,0.5066882371902466
pythia-1.4b,draw_1,high,1,0.33040253238911077,0.010853476263215709,0.2055647064338062,0.9856087239583333,1.463439702987671
pythia-1.4b,draw_1,high,2,0.32112997570299145,0.010596433212846083,0.16043857685812313,0.9219927300347223,1.2434535026550293
pythia-1.4b,draw_1,high,3,0.37320175759866087,0.007907376308988285,0.20986642988549242,0.9194015842013888,1.0542546510696411
pythia-1.4b,draw_1,high,4,0.3830396842087122,0.006111525925392326,0.2176252487931265,0.8752994791666666,0.9505725502967834
pythia-1.4b,draw_1,high,5,0.3966045615464855,0.005805115650849864,0.25449832031894704,0.9668272569444445,0.9467195868492126
pythia-1.4b,draw_1,high,6,0.40269515355891206,0.004622804849253794,0.2609087595486763,0.965986328125,0.8660159111022949
pythia-1.4b,draw_1,high,7,0.3974768023944344,0.003963994235850756,0.2790214933699484,0.967744140625,0.9858498573303223
pythia-1.4b,draw_1,high,8,0.4131257620472399,0.003986297325124806,0.289354711198877,0.9605571831597223,0.7924060225486755
pythia-1.4b,draw_1,high,9,0.41273980961948864,0.004635663340533991,0.30402403955081114,0.9653125,0.8317276239395142
pythia-1.4b,draw_1,high,10,0.4002814509309413,0.004519492657616273,0.2859647815264419,0.9687049696180555,0.8545079827308655
pythia-1.4b,draw_1,high,11,0.4025930858946054,0.003288854690133124,0.2829355702191667,0.9674918619791667,0.8279098272323608
pythia-1.4b,draw_1,high,12,0.38166485784434473,0.004413302492048897,0.26380345757455115,0.9725591362847222,0.8739070892333984
pythia-1.4b,draw_1,high,13,0.37367515979407423,0.004902189142321711,0.2576450142212463,0.9706331380208333,0.9189060926437378
pythia-1.4b,draw_1,high,14,0.36812347482066954,0.005003064608280324,0.24229860432569872,0.9626329210069444,0.9016766548156738
pythia-1.4b,draw_1,high,15,0.3558807861035467,0.005245040256143481,0.23316396596842104,0.9728504774305555,0.9535906910896301
pythia-1.4b,draw_1,high,16,0.3364842931988348,0.006948990315234901,0.21304945545030796,0.9775249565972223,1.0255882740020752
pythia-1.4b,draw_1,high,17,0.32472036294744316,0.008110104574143498,0.19845804228376096,0.9775070529513888,1.0267657041549683
pythia-1.4b,draw_1,high,18,0.33389728617709186,0.008195970259772345,0.2062058496711987,0.9670361328125,0.9751706719398499
pythia-1.4b,draw_1,high,19,0.32602879865835677,0.009254644795921647,0.19333466645775887,0.9736583116319445,0.9844250082969666
pythia-1.4b,draw_1,high,20,0.33640718185813895,0.008254778551663861,0.20871174330270348,0.9796706814236111,0.964392900466919
pythia-1.4b,draw_1,high,21,0.34647766956245124,0.008342332425656207,0.22355106343982145,0.9647325303819444,0.9612249135971069
pythia-1.4b,draw_1,high,22,0.3740726465402277,0.007910605205005049,0.25437703315939464,0.9480512152777778,0.9104138612747192
pythia-1.4b,draw_1,high,23,0.4161042612828534,0.00501986634184224,0.3085352962367631,0.8423166232638889,0.917553722858429
pythia-1.4b,draw_1,very_high,0,0.2754339581969904,0.020988072789211585,0.09091359175095737,0.9903157552083334,0.6326388120651245
pythia-1.4b,draw_1,very_high,1,0.3268872262379705,0.01200516741428217,0.21196723740293044,0.9858273654513889,1.495793104171753
pythia-1.4b,draw_1,very_high,2,0.3259472553724047,0.012149424914603307,0.15574753933578855,0.9190814887152777,1.235387921333313
pythia-1.4b,draw_1,very_high,3,0.37447974636419,0.009159407035625344,0.20341250305196779,0.9205463324652777,1.058712124824524
pythia-1.4b,draw_1,very_high,4,0.38340566719113756,0.0068648973630568485,0.2112735096751459,0.8841715494791667,0.9569401741027832
pythia-1.4b,draw_1,very_high,5,0.3971470479247664,0.006437373235310564,0.24637071643456765,0.9671934678819445,0.9384085536003113
pythia-1.4b,draw_1,very_high,6,0.40326758937833423,0.005640084123585412,0.25288953931221214,0.9668397352430556,0.8631763458251953
pythia-1.4b,draw_1,very_high,7,0.39837880501888573,0.00533093524361669,0.26906702928471726,0.9665261501736111,0.962871253490448
pythia-1.4b,draw_1,very_high,8,0.4138577876187621,0.005384417618493457,0.2794992268435781,0.9606727430555555,0.7800130844116211
pythia-1.4b,draw_1,very_high,9,0.4130268090774705,0.005611317419286937,0.29271094155104116,0.9652674696180555,0.8165162205696106
pythia-1.4b,draw_1,very_high,10,0.40032835121062665,0.0049324103164812136,0.27623235324315565,0.9689122178819445,0.8455731868743896
pythia-1.4b,draw_1,very_high,11,0.4023849121294971,0.003970084120281782,0.27425286464473353,0.9675222439236111,0.819208562374115
pythia-1.4b,draw_1,very_high,12,0.38244394647196694,0.004437495871387382,0.25764049706845804,0.9710096571180555,0.8635970950126648
pythia-1.4b,draw_1,very_high,13,0.37536567575014024,0.005213234169669383,0.2528107095699468,0.9709575737847222,0.9014295339584351
pythia-1.4b,draw_1,very_high,14,0.36932655733223946,0.0050334359566967,0.23938996068405682,0.9559326171875,0.8890146613121033
pythia-1.4b,draw_1,very_high,15,0.3566602271681596,0.00594960838473158,0.23011573812653885,0.9698128255208334,0.932808518409729
pythia-1.4b,draw_1,very_high,16,0.33867997489999957,0.007227279872436949,0.2130717822269017,0.9771240234375,1.008747935295105
pythia-1.4b,draw_1,very_high,17,0.32598442488650536,0.007834782215040505,0.2004332813126346,0.9758794487847222,1.004632830619812
pythia-1.4b,draw_1,very_high,18,0.3337797118343013,0.0083585451140715,0.2076267698624168,0.9672710503472223,0.9632295966148376
pythia-1.4b,draw_1,very_high,19,0.3249696078275776,0.009353325208938132,0.19754113942956852,0.9712717013888889,0.972973644733429
pythia-1.4b,draw_1,very_high,20,0.33413144939379524,0.008391172446902176,0.2130149643992254,0.9793777126736111,0.9634470343589783
pythia-1.4b,draw_1,very_high,21,0.3433803960278542,0.008697171329862152,0.22782290485338086,0.9645236545138889,0.9657655358314514
pythia-1.4b,draw_1,very_high,22,0.3686891923822161,0.00828537958338939,0.2577359526036678,0.9472536892361111,0.9246926307678223
pythia-1.4b,draw_1,very_high,23,0.4150558704128963,0.0057680942144795145,0.31590801882420716,0.8384092881944445,0.9253111481666565
pythia-1.4b,draw_1,control,0,0.287637702798526,0.0378719318160467,0.08679776154448748,0.9883414713541666,0.6024115085601807
pythia-1.4b,draw_1,control,1,0.32780473409663713,0.01166285500829857,0.2112490712888484,0.9856895616319444,1.4908815622329712
pythia-1.4b,draw_1,control,2,0.32444931179723957,0.011215252685068934,0.15712839474060436,0.9192333984375,1.2378562688827515
pythia-1.4b,draw_1,control,3,0.3738172509725608,0.008360645210094088,0.20628056998861255,0.9219417317708334,1.054638147354126
pythia-1.4b,draw_1,control,4,0.38376774439852857,0.007315883766252698,0.21503916969744274,0.8777701822916667,0.9498728513717651
pythia-1.4b,draw_1,control,5,0.3973348903730469,0.00881369025100793,0.24992270202499078,0.9670111762152778,0.9363318085670471
pythia-1.4b,draw_1,control,6,0.40328004678007273,0.00812949716903071,0.25611142964922795,0.9663557942708333,0.8592225909233093
pythia-1.4b,draw_1,control,7,0.3981464497832267,0.008160089168317865,0.27293901849005353,0.9665961371527778,0.967765212059021
pythia-1.4b,draw_1,control,8,0.414464101647127,0.007826283626869246,0.28371141291051916,0.9598508029513889,0.7831597328186035
pythia-1.4b,draw_1,control,9,0.41337384557685214,0.00714248569299284,0.29789567478988044,0.9651280381944445,0.82060307264328
pythia-1.4b,draw_1,control,10,0.40061793133851276,0.0054925942335658,0.2803219467771354,0.9684054904513889,0.8459732532501221
pythia-1.4b,draw_1,control,11,0.40277485411484476,0.003936660728230135,0.2773656528905091,0.9674848090277778,0.8189787864685059
pythia-1.4b,draw_1,control,12,0.3824910292109965,0.00504446957683496,0.2596701240786834,0.9713818359375,0.8627727627754211
pythia-1.4b,draw_1,control,13,0.3750774472390007,0.005682260186989261,0.2554997513109303,0.9709445529513889,0.9048106670379639
pythia-1.4b,draw_1,control,14,0.36966890650413864,0.005265928899103128,0.24056863909311366,0.9591427951388889,0.8887675404548645
pythia-1.4b,draw_1,control,15,0.3568527866082319,0.0058759273180333076,0.23089023957854526,0.9713688151041666,0.935821533203125
pythia-1.4b,draw_1,control,16,0.33898435877550837,0.007277371599200076,0.2122988517127138,0.9770648871527777,1.0089540481567383
pythia-1.4b,draw_1,control,17,0.3272939747605027,0.008470640752417768,0.1994375469340297,0.9773377821180556,1.0039443969726562
pythia-1.4b,draw_1,control,18,0.3356242050841455,0.008242671711977696,0.20664504336927458,0.9672146267361111,0.9606714248657227
pythia-1.4b,draw_1,control,19,0.32660546657360184,0.00864013309311169,0.19460044972811197,0.9725569661458333,0.9722182154655457
pythia-1.4b,draw_1,control,20,0.33590877348853154,0.008470498039644302,0.20988096518346033,0.9789046223958333,0.9604084491729736
pythia-1.4b,draw_1,control,21,0.34495491274543927,0.008600086189240158,0.22464913619993565,0.9644292534722222,0.9618380665779114
pythia-1.4b,draw_1,control,22,0.37080738788211687,0.008197532413376788,0.2546217256840253,0.9469911024305555,0.9192185997962952
pythia-1.4b,draw_1,control,23,0.4149219130027432,0.005626862271084756,0.31067336876574925,0.8423160807291666,0.922947883605957
pythia-1.4b,draw_2,low,0,0.3974135886301064,0.02224613959425642,0.06601169056058387,0.96544921875,0.3487803339958191
pythia-1.4b,draw_2,low,1,0.33298797507107136,0.011454330798776119,0.19635339112518047,0.9855137803819445,1.4596418142318726
pythia-1.4b,draw_2,low,2,0.3044202968623674,0.009024022162966298,0.16350959533500675,0.9487109375,1.345254898071289
pythia-1.4b,draw_2,low,3,0.3886814638543508,0.010959568488904779,0.24856727369607978,0.7971283637152777,1.1508973836898804
pythia-1.4b,draw_2,low,4,0.3843723534337706,0.006320975119921189,0.23092501126965526,0.8417898220486111,0.9576530456542969
pythia-1.4b,draw_2,low,5,0.3973512166492934,0.006306847914809579,0.2638452074946269,0.9685373263888889,0.9474669098854065
pythia-1.4b,draw_2,low,6,0.4029569046408761,0.004898474668980276,0.2660285886736833,0.9642475043402777,0.8555819988250732
pythia-1.4b,draw_2,low,7,0.3965233261365403,0.0038784504345940806,0.28734661696998387,0.9690456814236111,1.0024842023849487
pythia-1.4b,draw_2,low,8,0.4126011576066966,0.0037003126665821587,0.29742912355374873,0.9604535590277777,0.7923834323883057
pythia-1.4b,draw_2,low,9,0.4120294269861246,0.004686787002285337,0.313903240083768,0.9648036024305555,0.8427292704582214
pythia-1.4b,draw_2,low,10,0.3980412854353408,0.004368232293617549,0.2931254645611754,0.9666981336805556,0.8719851970672607
pythia-1.4b,draw_2,low,11,0.40294165345611355,0.0032609051449947798,0.29306580068617594,0.9681439887152777,0.8335950374603271
pythia-1.4b,draw_2,low,12,0.38181492100708814,0.004811827703590428,0.27173307020930015,0.9722395833333334,0.873092770576477
pythia-1.4b,draw_2,low,13,0.37321481456184247,0.004519542124092264,0.2658233288524592,0.9705642361111111,0.9311347603797913
pythia-1.4b,draw_2,low,14,0.3658467201657995,0.00523383635596652,0.2491644821858876,0.9635096571180556,0.9312888979911804
pythia-1.4b,draw_2,low,15,0.35399141321708094,0.0054831681539835265,0.24023060756823944,0.9728428819444445,0.9979402422904968
pythia-1.4b,draw_2,low,16,0.33377093866294016,0.006608981181220025,0.21957551817290843,0.9776502821180556,1.0720674991607666
pythia-1.4b,draw_2,low,17,0.3255072882807988,0.0084166785900281,0.2059154672964678,0.9791026475694444,1.0609511137008667
pythia-1.4b,draw_2,low,18,0.33617494140154175,0.008481277944570197,0.21043634400646316,0.9655843098958333,0.9985331296920776
pythia-1.4b,draw_2,low,19,0.33016169999965733,0.01032034639491838,0.19675166853668902,0.9748757595486112,1.0010099411010742
pythia-1.4b,draw_2,low,20,0.340853267476901,0.009204177349723423,0.21026848754974115,0.9783604600694444,0.9782829880714417
pythia-1.4b,draw_2,low,21,0.3520614912101961,0.01025154138366895,0.22350018321984289,0.9656727430555555,0.9641862511634827
pythia-1.4b,draw_2,low,22,0.38055969802960027,0.008911561081505585,0.251582333754214,0.9537733289930556,0.9085654020309448
pythia-1.4b,draw_2,low,23,0.4178474208320305,0.005785823562187781,0.2950994557327189,0.8687939453125,0.918525755405426
pythia-1.4b,draw_2,medium,0,0.3750280462106777,0.027623994458275625,0.07058881242375747,0.9713742404513889,0.3928641378879547
pythia-1.4b,draw_2,medium,1,0.33435812961343186,0.010843841163133998,0.1971544390281592,0.9851535373263889,1.4565905332565308
pythia-1.4b,draw_2,medium,2,0.3154932487448559,0.010186146584123448,0.16163819740187102,0.9299864366319445,1.2902324199676514
pythia-1.4b,draw_2,medium,3,0.3790382674696236,0.008557253254412452,0.22552320707465578,0.8759402126736111,1.0894739627838135
pythia-1.4b,draw_2,medium,4,0.3839670526727361,0.006342923308532967,0.22490405600274577,0.8630805121527778,0.9553335905075073
pythia-1.4b,draw_2,medium,5,0.39760324672272973,0.00562917564821493,0.25942347029371926,0.9680224609375,0.9392467141151428
pythia-1.4b,draw_2,medium,6,0.402439559472381,0.004625102757807376,0.2646030964559578,0.9649641927083333,0.8611869812011719
pythia-1.4b,draw_2,medium,7,0.3962451337169662,0.0037922207317546094,0.2842155893417697,0.9686018880208334,0.9968300461769104
pythia-1.4b,draw_2,medium,8,0.41296676891334216,0.0035515316779654474,0.2966010658858296,0.9603146701388889,0.7946692705154419
pythia-1.4b,draw_2,medium,9,0.4126931756407277,0.004712570943288933,0.31233891496035726,0.9648659939236112,0.8388031721115112
pythia-1.4b,draw_2,medium,10,0.3993164375236822,0.00448061775823959,0.2931022825243399,0.9673491753472222,0.8654977083206177
pythia-1.4b,draw_2,medium,11,0.4026058159751237,0.0033201690485290735,0.29120530783668097,0.9679465060763889,0.8350023627281189
pythia-1.4b,draw_2,medium,12,0.3813113844998989,0.004352689229696857,0.2699720025960022,0.9729888237847222,0.874528169631958
pythia-1.4b,draw_2,medium,13,0.37346580308942273,0.00456881789762196,0.2643371521130531,0.9703168402777778,0.9270389080047607
pythia-1.4b,draw_2,medium,14,0.36753904620816297,0.0056489132404952454,0.24702216750810013,0.9638943142361112,0.9120295643806458
pythia-1.4b,draw_2,medium,15,0.35566996909949694,0.005675129612975006,0.2374249052538122,0.9729172092013889,0.9727240204811096
pythia-1.4b,draw_2,medium,16,0.33455226908750724,0.007403169190696699,0.2153824896511014,0.9781640625,1.0483760833740234
pythia-1.4b,draw_2,medium,17,0.3245447173429861,0.008850515693311432,0.20101535806552184,0.9788639322916667,1.044514536857605
pythia-1.4b,draw_2,medium,18,0.3346578355170155,0.008587681218760175,0.20689096351118352,0.9664561631944445,0.9850090742111206
pythia-1.4b,draw_2,medium,19,0.3275943313084863,0.009444194224832135,0.1926405533758857,0.9747677951388889,0.9881600141525269
pythia-1.4b,draw_2,medium,20,0.3382140145669335,0.008985994546155071,0.207332436232734,0.9789008246527777,0.9660592079162598
pythia-1.4b,draw_2,medium,21,0.34816449009773875,0.009354671624228036,0.2214190779707499,0.96494140625,0.9593495726585388
pythia-1.4b,draw_2,medium,22,0.3760503310622688,0.00762056946950321,0.25095049451277873,0.9510671657986111,0.905644953250885
pythia-1.4b,draw_2,medium,23,0.4168928057900454,0.005615080356852396,0.30130363293219475,0.8546788194444445,0.9138493537902832
pythia-1.4b,draw_2,high,0,0.3213739223805264,0.027507015586997675,0.07814790169527441,0.9828624131944445,0.5094475746154785
pythia-1.4b,draw_2,high,1,0.33105117720175875,0.011761846475546863,0.2069596790111483,0.9855826822916667,1.454180359840393
pythia-1.4b,draw_2,high,2,0.32188246193393677,0.010771363224217378,0.16342882529124148,0.9199886067708334,1.2432705163955688
pythia-1.4b,draw_2,high,3,0.3734173353350633,0.008427946001871287,0.21209334454540985,0.9219509548611111,1.0482676029205322
pythia-1.4b,draw_2,high,4,0.38394170565992153,0.00658251916457635,0.21856081634124158,0.8762559678819445,0.9365337491035461
pythia-1.4b,draw_2,high,5,0.39753117577386204,0.007096945293770125,0.2554285787872572,0.9667822265625,0.9332994222640991
pythia-1.4b,draw_2,high,6,0.40392819314417894,0.005801319322408957,0.2626220134048771,0.9655354817708334,0.8570832014083862
pythia-1.4b,draw_2,high,7,0.39789934328361837,0.0057091788612738305,0.27936559025355767,0.9674967447916667,0.9779139757156372
pythia-1.4b,draw_2,high,8,0.4132840177625229,0.005819757104920181,0.2897942013847967,0.9599728732638889,0.7874171733856201
pythia-1.4b,draw_2,high,9,0.4125322813819726,0.005795879130727313,0.30451092216601117,0.9654058159722222,0.8266621232032776
pythia-1.4b,draw_2,high,10,0.4000383696429764,0.004573178935521417,0.2873227956391313,0.9682090928819445,0.8524747490882874
pythia-1.4b,draw_2,high,11,0.40197582827155476,0.003621990136384513,0.28462966356543373,0.9673681640625,0.8249684572219849
pythia-1.4b,draw_2,high,12,0.38148283786590204,0.004390354272965564,0.26616852894162935,0.9721202256944445,0.8700835704803467
pythia-1.4b,draw_2,high,13,0.3740420858931398,0.0056071390898639875,0.26079181338164403,0.9702690972222222,0.9181451201438904
pythia-1.4b,draw_2,high,14,0.3677836654694161,0.005165268408088972,0.24496083480785136,0.9595480685763889,0.9005566239356995
pythia-1.4b,draw_2,high,15,0.35535764412922916,0.0064031774538681864,0.23499849255303662,0.9725472005208333,0.9524042010307312
pythia-1.4b,draw_2,high,16,0.33516088058727167,0.007446458738035671,0.21347519788535285,0.9776155598958334,1.0309345722198486
pythia-1.4b,draw_2,high,17,0.32319253743191156,0.008170565990734515,0.19899350648904557,0.9772026909722222,1.0325725078582764
pythia-1.4b,draw_2,high,18,0.3330337830776667,0.008603526646392901,0.20640930949198766,0.966640625,0.9778910279273987
pythia-1.4b,draw_2,high,19,0.32553627195217144,0.009854769212595474,0.19307729433955734,0.9731108940972222,0.9869850873947144
pythia-1.4b,draw_2,high,20,0.33529041969289686,0.009075304461856799,0.2079061014281529,0.9793999565972222,0.9692975282669067
pythia-1.4b,draw_2,high,21,0.34558844128236915,0.0097938890505495,0.22296798880669488,0.964599609375,0.9650751948356628
pythia-1.4b,draw_2,high,22,0.3729734648866251,0.008981507224299752,0.2534480657785456,0.9489713541666667,0.9159752726554871
pythia-1.4b,draw_2,high,23,0.41642402926870925,0.0058920933188837355,0.30828206893171006,0.8438899739583333,0.9212926030158997
pythia-1.4b,draw_2,very_high,0,0.27417765270023886,0.022260972420823397,0.08865247352347616,0.9905463324652778,0.6319229602813721
pythia-1.4b,draw_2,very_high,1,0.3267330829310418,0.011314076884321405,0.21161565811166705,0.9858620876736112,1.4989017248153687
pythia-1.4b,draw_2,very_high,2,0.3291132364118257,0.011045296835548245,0.15864803257669124,0.9148459201388889,1.2313061952590942
pythia-1.4b,draw_2,very_high,3,0.37565395942160434,0.008113142530949429,0.20397830815905427,0.9230598958333334,1.0537712574005127
pythia-1.4b,draw_2,very_high,4,0.3842264474936893,0.006616535297879283,0.2150959838140103,0.8817225477430556,0.9550244212150574
pythia-1.4b,draw_2,very_high,5,0.3978380803474817,0.005766661416086032,0.25055459890497866,0.9665559895833333,0.9365456700325012
pythia-1.4b,draw_2,very_high,6,0.40389594843030385,0.00483210104554329,0.2569858627848878,0.9664664713541666,0.8638945817947388
pythia-1.4b,draw_2,very_high,7,0.3980130074719105,0.004190413770666547,0.27309416134722464,0.9670415581597223,0.9704428315162659
pythia-1.4b,draw_2,very_high,8,0.4139225791299873,0.004256307240954188,0.28366660098783547,0.9603754340277778,0.78159099817276
pythia-1.4b,draw_2,very_high,9,0.41302625089766953,0.004918594154314474,0.297513382582669,0.9650124782986111,0.821461021900177
pythia-1.4b,draw_2,very_high,10,0.4005100624991996,0.004338391548541623,0.2797004308343862,0.9685801866319445,0.8465083837509155
pythia-1.4b,draw_2,very_high,11,0.4024073766689019,0.0038026669676693163,0.2758038262456266,0.9674126519097223,0.817801833152771
pythia-1.4b,draw_2,very_high,12,0.3824966561636313,0.004536629812452374,0.25954975731652197,0.9712722439236111,0.8641253113746643
pythia-1.4b,draw_2,very_high,13,0.3754119860166731,0.004414779290969508,0.25427537370070796,0.9706201171875,0.9023564457893372
pythia-1.4b,draw_2,very_high,14,0.3697322461412288,0.004828319812817171,0.24076204245465527,0.9555615234375,0.8856329321861267
pythia-1.4b,draw_2,very_high,15,0.3572172149787616,0.00610963068215932,0.2309846041868031,0.9699755859375,0.929485023021698
pythia-1.4b,draw_2,very_high,16,0.33980973012563187,0.007431275132058795,0.21341799082706037,0.9768353949652778,1.0049651861190796
pythia-1.4b,draw_2,very_high,17,0.3270271180445083,0.008904845387727248,0.19991113736841237,0.9754833984375,1.003530502319336
pythia-1.4b,draw_2,very_high,18,0.3346374042352185,0.00933736818867729,0.20711312873641696,0.9667664930555555,0.96219801902771
pythia-1.4b,draw_2,very_high,19,0.3262371879435615,0.009511126366866693,0.19716993567226826,0.9705078125,0.9741634726524353
pythia-1.4b,draw_2,very_high,20,0.3351850408436539,0.008491270822259592,0.21275913802042434,0.97921875,0.9647704362869263
pythia-1.4b,draw_2,very_high,21,0.34435633916553987,0.008568947957203588,0.22766884766779327,0.9644146050347222,0.9678907990455627
pythia-1.4b,draw_2,very_high,22,0.36961366723526995,0.007917194215107696,0.2577665933847737,0.9471408420138889,0.9280571937561035
pythia-1.4b,draw_2,very_high,23,0.41469160193939814,0.005572776483525465,0.31535405489397483,0.8410139973958334,0.9327783584594727
pythia-1.4b,draw_2,control,0,0.29109757790869145,0.041002303071160116,0.08771082199507685,0.9878049045138889,0.5969298481941223
pythia-1.4b,draw_2,control,1,0.3262101403334295,0.012208224595812896,0.2064565876908202,0.9859559461805556,1.5023781061172485
pythia-1.4b,draw_2,control,2,0.32343972870338056,0.011939455689703978,0.1547032279957754,0.9215342881944445,1.2502278089523315
pythia-1.4b,draw_2,control,3,0.3728313151151075,0.00805515409403989,0.20547193642617678,0.9230132378472222,1.0674424171447754
pythia-1.4b,draw_2,control,4,0.3828460207011507,0.006309179519539023,0.21255264605034352,0.8860639105902778,0.9546084403991699
pythia-1.4b,draw_2,control,5,0.3971680129862247,0.00551228525337096,0.24850446486510513,0.9669959852430555,0.9372912049293518
pythia-1.4b,draw_2,control,6,0.4031143692689401,0.004704448382093613,0.256264604730295,0.9667041015625,0.8628841638565063
pythia-1.4b,draw_2,control,7,0.39807208075744827,0.004185994184902374,0.2725760900846985,0.9670133463541667,0.9721887707710266
pythia-1.4b,draw_2,control,8,0.4131490090190565,0.004067878401058997,0.28133159033046695,0.9611962890625,0.7856968641281128
pythia-1.4b,draw_2,control,9,0.4129056468511213,0.004613458297777027,0.2949420568362269,0.9655815972222223,0.8191179633140564
pythia-1.4b,draw_2,control,10,0.4004633990327268,0.004551809202901181,0.27676789619026243,0.9691346571180556,0.8420159220695496
pythia-1.4b,draw_2,control,11,0.40265101629312394,0.0037670415344400188,0.2745332691958009,0.967216796875,0.818874180316925
pythia-1.4b,draw_2,control,12,0.38277367878471474,0.004213477464838437,0.25813208190907844,0.971171875,0.8655968308448792
pythia-1.4b,draw_2,control,13,0.37549548426758445,0.0047577538879337135,0.2536653589414515,0.9705685763888889,0.9093073606491089
pythia-1.4b,draw_2,control,14,0.36923867039275887,0.004930619563318331,0.23913551498426822,0.9584423828125,0.8967629671096802
pythia-1.4b,draw_2,control,15,0.3571599409665653,0.005718493972791437,0.2297733789546641,0.9706689453125,0.9406970739364624
pythia-1.4b,draw_2,control,16,0.3386106484011614,0.007035942923025871,0.21122409979397938,0.9775911458333333,1.0155713558197021
pythia-1.4b,draw_2,control,17,0.32652023006334224,0.00818247838246441,0.19761120625281103,0.9764404296875,1.014391303062439
pythia-1.4b,draw_2,control,18,0.3355016875441373,0.008771084467507588,0.20467211289351228,0.967197265625,0.9675237536430359
pythia-1.4b,draw_2,control,19,0.3271696409964353,0.009497502476615393,0.1930124536846749,0.9714952256944445,0.9781503677368164
pythia-1.4b,draw_2,control,20,0.33615747419764924,0.008652546978033455,0.20799383246287895,0.9790961371527778,0.9650962352752686
pythia-1.4b,draw_2,control,21,0.34502442000150474,0.008686086635987583,0.22254895032118194,0.9642203776041667,0.9674618244171143
pythia-1.4b,draw_2,control,22,0.3708845335217072,0.007863433965687349,0.25269482650532527,0.9472384982638888,0.9239491820335388
pythia-1.4b,draw_2,control,23,0.4153767026386879,0.005768040410206179,0.30881987346572015,0.8431266276041667,0.9264621138572693
pythia-1.4b,draw_3,low,0,0.3972449669187519,0.02279463108900259,0.06633292687075176,0.9657063802083333,0.350137859582901
pythia-1.4b,draw_3,low,1,0.33195655841593646,0.011673464369250331,0.19605768417904335,0.9856749131944444,1.4630330801010132
pythia-1.4b,draw_3,low,2,0.3042816915664151,0.00930469641411538,0.16424694194666434,0.9486067708333333,1.348455548286438
pythia-1.4b,draw_3,low,3,0.38821055404360405,0.01056170721721956,0.24796791976131494,0.8035329861111111,1.1486588716506958
pythia-1.4b,draw_3,low,4,0.384996441102902,0.006171119563369941,0.23286191089999053,0.8432969835069445,0.9617720246315002
pythia-1.4b,draw_3,low,5,0.3974238981514435,0.005735850273611762,0.2649090080583514,0.9684516059027778,0.9540261030197144
pythia-1.4b,draw_3,low,6,0.4027254302225001,0.004355365397191244,0.2670346477581145,0.9648904079861111,0.8641088008880615
pythia-1.4b,draw_3,low,7,0.3969219589270205,0.0036927400397545073,0.2881261267972035,0.9687456597222223,1.0082533359527588
pythia-1.4b,draw_3,low,8,0.41255760730936614,0.00354559391542498,0.29853968307954193,0.9608745659722222,0.7992091774940491
pythia-1.4b,draw_3,low,9,0.41273664555229883,0.004631723348092198,0.3156145470592018,0.9644976128472222,0.8461233377456665
pythia-1.4b,draw_3,low,10,0.3985119138727796,0.004649920025044149,0.2929033376516763,0.9664382595486111,0.8686944842338562
pythia-1.4b,draw_3,low,11,0.4030958827226575,0.0032085102182965648,0.2935797596701071,0.9672873263888889,0.8328986167907715
pythia-1.4b,draw_3,low,12,0.3819751456723245,0.00442567776906981,0.27278305200891584,0.9723383246527778,0.8702169060707092
pythia-1.4b,draw_3,low,13,0.37335719206544177,0.004215891874974221,0.26702854206355653,0.9703618706597222,0.9246131181716919
pythia-1.4b,draw_3,low,14,0.3660641848181616,0.005069000976627589,0.2513750078156147,0.9643744574652777,0.9227489829063416
pythia-1.4b,draw_3,low,15,0.3552642447407862,0.005885603296418488,0.24299361055123603,0.9726741536458333,0.9841310381889343
pythia-1.4b,draw_3,low,16,0.3337630592976905,0.007086263413757518,0.2219286966878291,0.9774175347222223,1.0602483749389648
pythia-1.4b,draw_3,low,17,0.3255271891477571,0.00843872222611802,0.2085586696276409,0.9792068142361111,1.0493278503417969
