model,layer,head,role,bos_fraction,self_fraction,prev_fraction,source_fraction,target_fraction,repeat_fraction,induction_score,distractor_fraction,entropy
pythia-410m,13,10,bos_sink,0.87448650598526,0.005803524516522884,0.005532609298825264,0.034766778349876404,0.01045313011854887,0.026112623512744904,0.006063377484679222,0.05418050289154053,1.091293215751648
pythia-410m,13,11,bos_sink,0.8252955675125122,0.007647398859262466,0.006539060268551111,0.04065420478582382,0.01197049580514431,0.03782632201910019,0.011145731434226036,0.08425278961658478,1.430372953414917
pythia-410m,13,12,bos_sink,0.34973210096359253,0.03857424482703209,0.042689237743616104,0.047225117683410645,0.023185858502984047,0.2175276279449463,0.01611701399087906,0.3623291850090027,3.674912214279175
pythia-410m,13,13,bos_sink,0.8514581322669983,0.016485676169395447,0.011833635158836842,0.02255745604634285,0.006195907946676016,0.053880155086517334,0.005621040239930153,0.0659085065126419,1.2410238981246948
pythia-410m,13,14,bos_sink,0.5891455411911011,0.017323965206742287,0.01169413048774004,0.053078439086675644,0.04727495089173317,0.06269461661577225,0.01482416968792677,0.24780648946762085,2.71580171585083
pythia-410m,13,15,bos_sink,0.8946757912635803,0.006182248238474131,0.004284869413822889,0.01865215040743351,0.013973059132695198,0.02355942688882351,0.005871713627129793,0.04913993924856186,0.9351912140846252
pythia-410m,14,0,diffuse,0.27535513043403625,0.0032761923503130674,0.0011961970012634993,0.018269255757331848,0.6101951599121094,0.007824867963790894,0.006531663704663515,0.08835523575544357,1.7374870777130127
pythia-410m,14,1,bos_sink,0.6819750070571899,0.12498804926872253,0.06255196034908295,0.023220494389533997,0.012017273344099522,0.24442288279533386,0.004423211328685284,0.03836415335536003,1.8762165307998657
pythia-410m,14,2,diffuse,0.22796031832695007,0.011546068824827671,0.005898497998714447,0.13087554275989532,0.229982390999794,0.02959948405623436,0.04282299801707268,0.3815823793411255,3.5905985832214355
pythia-410m,14,3,bos_sink,0.9226834774017334,0.04793228581547737,0.00011739667388610542,0.006549918092787266,0.001306832185946405,0.048207174986600876,0.0020856030751019716,0.02125181071460247,0.574089765548706
pythia-410m,14,4,bos_sink,0.9468205571174622,0.014132502488791943,0.010204119607806206,0.005991019774228334,0.0013017974561080337,0.03482535108923912,0.0009370112675242126,0.011061321943998337,0.4908791780471802
pythia-410m,14,5,diffuse,0.22667652368545532,0.04475186765193939,0.03455062583088875,0.047841958701610565,0.04494608938694,0.17646297812461853,0.019607126712799072,0.5040727257728577,4.008030891418457
pythia-410m,14,6,bos_sink,0.7704253196716309,0.0666389912366867,0.04171742871403694,0.015191847458481789,0.0029081916436553,0.16620701551437378,0.0035384988877922297,0.045266974717378616,1.5623230934143066
pythia-410m,14,7,bos_sink,0.740423321723938,0.020353365689516068,0.014206955209374428,0.050185758620500565,0.02249908447265625,0.06317627429962158,0.015641286969184875,0.12371514737606049,1.950160264968872
pythia-410m,14,8,diffuse,0.2977032959461212,0.23731893301010132,0.14262352883815765,0.02170955017209053,0.008291768841445446,0.5351985096931458,0.006693174596875906,0.1370970606803894,3.1246018409729004
pythia-410m,14,9,bos_sink,0.8436675667762756,0.026135394349694252,0.013462360948324203,0.022992150858044624,0.00816089753061533,0.059250570833683014,0.005990053992718458,0.06592842936515808,1.2818189859390259
pythia-410m,14,10,bos_sink,0.8781737685203552,0.0149464700371027,0.01170610822737217,0.019032008945941925,0.005716335494071245,0.048201777040958405,0.004036734811961651,0.048875682055950165,1.0528377294540405
pythia-410m,14,11,bos_sink,0.48226192593574524,0.11111391335725784,0.017685482278466225,0.2044743150472641,0.03245636820793152,0.1532689332962036,0.15486621856689453,0.1275385022163391,2.822463035583496
pythia-410m,14,12,bos_sink,0.6996282339096069,0.043934088200330734,0.046691183000802994,0.04671517014503479,0.006830043159425259,0.18108396232128143,0.00629719253629446,0.06574296951293945,2.0450429916381836
pythia-410m,14,13,bos_sink,0.7370224595069885,0.024710549041628838,0.009829627349972725,0.04639265686273575,0.03213685750961304,0.05127114802598953,0.020262643694877625,0.13317683339118958,1.9374818801879883
pythia-410m,14,14,bos_sink,0.8093599677085876,0.027390602976083755,0.01982673443853855,0.029139051213860512,0.005610588472336531,0.08457349240779877,0.005314933136105537,0.07131664454936981,1.5003819465637207
pythia-410m,14,15,bos_sink,0.860094428062439,0.004693189170211554,0.004321100190281868,0.024363983422517776,0.008297169581055641,0.023755626752972603,0.006003676913678646,0.08348899334669113,1.1893233060836792
pythia-410m,15,0,bos_sink,0.7242282629013062,0.025211626663804054,0.01232717651873827,0.05124158412218094,0.024048522114753723,0.06604668498039246,0.013233537785708904,0.13443487882614136,2.041594982147217
pythia-410m,15,1,bos_sink,0.8629107475280762,0.014807237312197685,0.013787728734314442,0.017892232164740562,0.003825947642326355,0.05653990060091019,0.0033772566821426153,0.05883103981614113,1.1545592546463013
pythia-410m,15,2,bos_sink,0.5579698085784912,0.01882757991552353,0.006036944221705198,0.059663400053977966,0.13123378157615662,0.03881298378109932,0.020887332037091255,0.21232017874717712,2.651717185974121
pythia-410m,15,3,bos_sink,0.8100991249084473,0.01814991421997547,0.013473405502736568,0.03655458986759186,0.009371990337967873,0.061717577278614044,0.0077325464226305485,0.08225683867931366,1.5233904123306274
pythia-410m,15,4,bos_sink,0.5258750319480896,0.03408840298652649,0.26118677854537964,0.002766415011137724,0.0005990329664200544,0.4154273569583893,0.00026626954786479473,0.05533202365040779,2.0868353843688965
pythia-410m,15,5,bos_sink,0.7778204083442688,0.01566678285598755,0.001784229651093483,0.015485066920518875,0.14555640518665314,0.018985390663146973,0.0068350061774253845,0.042152684181928635,1.2566016912460327
pythia-410m,15,6,diffuse,0.2558106482028961,0.018444499000906944,0.008345024660229683,0.14016041159629822,0.3071460425853729,0.040385883301496506,0.04942807927727699,0.25649696588516235,3.3249943256378174
pythia-410m,15,7,bos_sink,0.9499053955078125,0.006028663367033005,0.00480071222409606,0.014779222197830677,0.0014394648605957627,0.021087121218442917,0.0015601599588990211,0.012788927182555199,0.4938967525959015
pythia-410m,15,8,bos_sink,0.6852256655693054,0.03782926872372627,0.004099495708942413,0.01576804928481579,0.16894614696502686,0.04601852223277092,0.006641075015068054,0.08404167741537094,1.7418808937072754
pythia-410m,15,9,bos_sink,0.9327955842018127,0.021406587213277817,0.010651473887264729,0.008316613733768463,0.0014916120562702417,0.04125070199370384,0.0012859217822551727,0.016145087778568268,0.5960192084312439
pythia-410m,15,10,bos_sink,0.49588459730148315,0.040437497198581696,0.010460556484758854,0.07325626909732819,0.15972378849983215,0.0674917995929718,0.0279855877161026,0.20364367961883545,2.8664047718048096
pythia-410m,15,11,previous_token,0.1547520011663437,0.22679127752780914,0.26286911964416504,0.017718490213155746,0.0026282132603228092,0.6866986155509949,0.0024431152269244194,0.13820290565490723,3.111453056335449
pythia-410m,15,12,bos_sink,0.7979543209075928,0.0626947432756424,0.020974155515432358,0.02197192795574665,0.010119675658643246,0.12263984978199005,0.008554895408451557,0.04731406643986702,1.4719147682189941
pythia-410m,15,13,bos_sink,0.8404259085655212,0.013100553303956985,0.013597805984318256,0.02117852494120598,0.0046592350117862225,0.06727352738380432,0.004439611919224262,0.06646259129047394,1.3078571557998657
pythia-410m,15,14,bos_sink,0.7057972550392151,0.03141539543867111,0.03127098083496094,0.029486577957868576,0.008240746334195137,0.11588781327009201,0.006186986807733774,0.1405869424343109,2.107036828994751
pythia-410m,15,15,bos_sink,0.758588433265686,0.036809779703617096,0.02492371015250683,0.02192002907395363,0.00824276264756918,0.1317015290260315,0.005752240307629108,0.07954737544059753,1.7691454887390137
pythia-410m,16,0,bos_sink,0.6252140402793884,0.08877599239349365,0.03702675923705101,0.023588214069604874,0.07420992106199265,0.1797877848148346,0.007050845772027969,0.09720014035701752,2.3269991874694824
pythia-410m,16,1,diffuse,0.29072585701942444,0.03332331031560898,0.009650945663452148,0.08690761029720306,0.34534066915512085,0.06534474343061447,0.033208757638931274,0.21168109774589539,3.0559656620025635
pythia-410m,16,2,bos_sink,0.8492673635482788,0.018641602247953415,0.020466305315494537,0.008646821603178978,0.001835897914133966,0.07735367119312286,0.0010379310697317123,0.06289596855640411,1.1964138746261597
pythia-410m,16,3,bos_sink,0.4550279378890991,0.0185178741812706,0.004042045213282108,0.08443478494882584,0.2667720913887024,0.032340794801712036,0.0293742548674345,0.1614246517419815,2.640958309173584
pythia-410m,16,4,bos_sink,0.4065421521663666,0.02212616614997387,0.007672665175050497,0.08364354074001312,0.26081398129463196,0.043178848922252655,0.026061467826366425,0.20582124590873718,2.92314076423645
pythia-410m,16,5,diffuse,0.21162378787994385,0.026113489642739296,0.0073592569679021835,0.07895469665527344,0.41831788420677185,0.046330392360687256,0.03144552558660507,0.24477346241474152,2.994509220123291
pythia-410m,16,6,bos_sink,0.7597478032112122,0.005523293279111385,0.00426320219412446,0.05870550870895386,0.017749344930052757,0.023906446993350983,0.011266978457570076,0.1398908942937851,1.8146724700927734
pythia-410m,16,7,bos_sink,0.5141189694404602,0.02857326529920101,0.005347355734556913,0.07826513051986694,0.23734250664710999,0.042573243379592896,0.0408392958343029,0.1277000606060028,2.4248130321502686
pythia-410m,16,8,bos_sink,0.9069777131080627,0.003419494954869151,0.0012176710879430175,0.01586892083287239,0.013092630542814732,0.009146996773779392,0.005856001283973455,0.05491384118795395,0.8315722942352295
pythia-410m,16,9,bos_sink,0.9074402451515198,0.00895096268504858,0.005348672159016132,0.01873576082289219,0.006554091349244118,0.026173196732997894,0.004855416249483824,0.04109684005379677,0.8462963700294495
pythia-410m,16,10,bos_sink,0.4771597683429718,0.06322140991687775,0.03228206932544708,0.07583555579185486,0.015107955783605576,0.18383437395095825,0.01831301487982273,0.24806219339370728,3.2284371852874756
pythia-410m,16,11,bos_sink,0.684888482093811,0.012281637638807297,0.008634069003164768,0.020120814442634583,0.011557480320334435,0.050738994032144547,0.007489102892577648,0.23269405961036682,2.184705972671509
pythia-410m,16,12,bos_sink,0.3034605085849762,0.029873399063944817,0.011319472454488277,0.11910402774810791,0.24211102724075317,0.06574638187885284,0.04845556989312172,0.2695777416229248,3.3899312019348145
pythia-410m,16,13,bos_sink,0.6389705538749695,0.024021480232477188,0.007407414726912975,0.06774307787418365,0.0883721262216568,0.04302285239100456,0.022727500647306442,0.1618916094303131,2.358186960220337
pythia-410m,16,14,bos_sink,0.5101116299629211,0.006136233918368816,0.0040565249510109425,0.030420854687690735,0.01840667426586151,0.04293303191661835,0.010417661629617214,0.39812755584716797,2.9325969219207764
pythia-410m,16,15,bos_sink,0.6088719367980957,0.03268396854400635,0.013190670870244503,0.07165312021970749,0.04904266074299812,0.07399392127990723,0.029982825741171837,0.1964380294084549,2.616947650909424
pythia-410m,17,0,bos_sink,0.6815106272697449,0.050326403230428696,0.035296957939863205,0.054031237959861755,0.010936357080936432,0.1530233919620514,0.01118077989667654,0.10049792379140854,2.2192039489746094
pythia-410m,17,1,bos_sink,0.40925660729408264,0.012576947920024395,0.007012683432549238,0.032780151814222336,0.02396908402442932,0.04786479473114014,0.013199549168348312,0.4861298203468323,3.3097472190856934
pythia-410m,17,2,bos_sink,0.5481940507888794,0.028188323602080345,0.013311529532074928,0.10504540055990219,0.05561762675642967,0.07615247368812561,0.02947290800511837,0.2149900496006012,2.921255111694336
pythia-410m,17,3,bos_sink,0.9358309507369995,0.03812500089406967,0.006935975980013609,0.0016794108087196946,0.0038580677937716246,0.0504697784781456,0.0004865370865445584,0.008161540143191814,0.500100314617157
pythia-410m,17,4,bos_sink,0.351308673620224,0.14405988156795502,0.08925924450159073,0.08775768429040909,0.01274741068482399,0.332372784614563,0.013687759637832642,0.21581384539604187,3.485480308532715
pythia-410m,17,5,bos_sink,0.6444924473762512,0.03486717864871025,0.028790978714823723,0.02992059662938118,0.0070471083745360374,0.13925157487392426,0.005949446000158787,0.17928850650787354,2.4126663208007812
pythia-410m,17,6,bos_sink,0.8594569563865662,0.007343710865825415,0.0028294601943343878,0.032494574785232544,0.03589498624205589,0.017284110188484192,0.010166747495532036,0.05486926808953285,1.1383998394012451
pythia-410m,17,7,bos_sink,0.6736526489257812,0.11549153923988342,0.046467799693346024,0.03577076271176338,0.017109796404838562,0.20048712193965912,0.008479234762489796,0.07297945022583008,2.050091505050659
pythia-410m,17,8,bos_sink,0.922039806842804,0.01740317977964878,0.00730008352547884,0.01173265092074871,0.0025681057013571262,0.03500514477491379,0.002644008258357644,0.02865353785455227,0.7118250727653503
pythia-410m,17,9,bos_sink,0.31677985191345215,0.02331129088997841,0.007175013422966003,0.10238125920295715,0.30432817339897156,0.05048292502760887,0.03143543750047684,0.22602729499340057,3.142299175262451
pythia-410m,17,10,bos_sink,0.5156232714653015,0.01908744126558304,0.004567230585962534,0.05230396240949631,0.2771989405155182,0.0340467169880867,0.01712387427687645,0.1208273246884346,2.3146207332611084
pythia-410m,17,11,bos_sink,0.7913000583648682,0.02128824219107628,0.0038961104582995176,0.03226006031036377,0.09341135621070862,0.030722377821803093,0.011687260121107101,0.05230627581477165,1.404171347618103
pythia-410m,17,12,bos_sink,0.7590901851654053,0.06628681719303131,0.01584561914205551,0.054040081799030304,0.013601837679743767,0.09976048022508621,0.021090524271130562,0.07350697368383408,1.7326433658599854
pythia-410m,17,13,bos_sink,0.8992032408714294,0.008487395010888577,0.005423127673566341,0.02354574203491211,0.008097952231764793,0.02593536302447319,0.004981189500540495,0.04321730509400368,0.9101197719573975
pythia-410m,17,14,bos_sink,0.9195613861083984,0.014929032884538174,0.05075369030237198,0.0014685190981253982,5.930766747042071e-06,0.07025568932294846,3.059016080442234e-07,0.008707880973815918,0.5459623336791992
pythia-410m,17,15,bos_sink,0.5439025163650513,0.027690649032592773,0.012800891883671284,0.06262603402137756,0.1378430873155594,0.06514598429203033,0.01813061349093914,0.19048281013965607,2.7289772033691406
pythia-410m,18,0,bos_sink,0.4910786747932434,0.010256350040435791,0.0031537192407995462,0.07223954796791077,0.23375558853149414,0.024396687746047974,0.021824320778250694,0.17852970957756042,2.6174867153167725
pythia-410m,18,1,bos_sink,0.8439257144927979,0.02733512967824936,0.002852104837074876,0.01601281389594078,0.03436977043747902,0.03513431176543236,0.007485138718038797,0.07055728137493134,1.2128764390945435
pythia-410m,18,2,bos_sink,0.6805593371391296,0.008667289279401302,0.0030752934981137514,0.08950856328010559,0.06518185138702393,0.02184733934700489,0.024789979681372643,0.14290302991867065,2.1775729656219482
pythia-410m,18,3,bos_sink,0.9456285834312439,1.658139080973342e-05,0.002926931716501713,0.009993454441428185,0.005113675259053707,0.005571821704506874,0.0024079224094748497,0.03369229659438133,0.5229603052139282
pythia-410m,18,4,bos_sink,0.8734170794487,0.005158470943570137,0.0026087933219969273,0.024491021409630775,0.010000837966799736,0.01641598343849182,0.0069738575257360935,0.07567497342824936,1.0897287130355835
pythia-410m,18,5,bos_sink,0.9451451897621155,0.03601796180009842,0.0040445756167173386,0.005015398841351271,0.00024512442178092897,0.04236815869808197,0.0005094162188470364,0.007226111367344856,0.4297368824481964
