model,draw,band,layer,mean_prob_correct,std_prob_correct,median_prob_correct
pythia-1.4b,draw_3,very_high,9,0.00027318563661538064,0.0011958464747294784,2.2402931790566072e-05
pythia-1.4b,draw_3,very_high,10,0.17694956064224243,0.24973297119140625,0.052333176136016846
pythia-1.4b,draw_3,very_high,11,0.156452938914299,0.24699652194976807,0.03466131538152695
pythia-1.4b,draw_3,very_high,12,0.16697806119918823,0.2800927758216858,0.023568132892251015
pythia-1.4b,draw_3,very_high,13,0.3557106852531433,0.3788205087184906,0.17465677857398987
pythia-1.4b,draw_3,very_high,14,0.3549503684043884,0.4061022698879242,0.10657001286745071
pythia-1.4b,draw_3,very_high,15,0.7525253891944885,0.3714599907398224,0.983727216720581
pythia-1.4b,draw_3,very_high,16,0.8825758099555969,0.27891480922698975,0.9997827410697937
pythia-1.4b,draw_3,very_high,17,0.8862291574478149,0.2790280878543854,0.9999173879623413
pythia-1.4b,draw_3,very_high,18,0.8680521845817566,0.29460424184799194,0.9998860359191895
pythia-1.4b,draw_3,very_high,19,0.7975412607192993,0.35840022563934326,0.9987655878067017
pythia-1.4b,draw_3,very_high,20,0.7314406037330627,0.3902484178543091,0.9900814890861511
pythia-1.4b,draw_3,very_high,21,0.7716924548149109,0.36644020676612854,0.995681643486023
pythia-1.4b,draw_3,very_high,22,0.9473221898078918,0.18408295512199402,0.9999955892562866
pythia-1.4b,draw_3,very_high,23,0.9681921601295471,0.15224134922027588,0.9999996423721313
pythia-1.4b,draw_3,control,0,5.187427086639218e-05,0.00012784387217834592,2.6285088097210974e-05
pythia-1.4b,draw_3,control,1,8.577583503210917e-05,0.0005261492333374918,2.4545030100853182e-05
pythia-1.4b,draw_3,control,2,8.00192792667076e-05,0.0005499124526977539,1.5529276424786076e-05
pythia-1.4b,draw_3,control,3,8.342273213202134e-05,0.0004678094119299203,1.8019341951003298e-05
pythia-1.4b,draw_3,control,4,7.914013258414343e-05,0.00026404214440844953,1.3643023521581199e-05
pythia-1.4b,draw_3,control,5,0.00023630796931684017,0.0012086192145943642,2.9510300009860657e-05
pythia-1.4b,draw_3,control,6,0.00015274339239113033,0.0007697285618633032,1.658227301959414e-05
pythia-1.4b,draw_3,control,7,0.0015128517989069223,0.01718609780073166,4.2919153202092275e-05
pythia-1.4b,draw_3,control,8,0.0006324226269498467,0.005918522365391254,2.587383278296329e-05
pythia-1.4b,draw_3,control,9,0.00028796971309930086,0.0017962913261726499,2.0497416699072346e-05
pythia-1.4b,draw_3,control,10,0.1780797690153122,0.26162809133529663,0.04389789327979088
pythia-1.4b,draw_3,control,11,0.15346653759479523,0.25300753116607666,0.018851352855563164
pythia-1.4b,draw_3,control,12,0.1777568906545639,0.30395856499671936,0.013513628393411636
pythia-1.4b,draw_3,control,13,0.3743903338909149,0.3996138572692871,0.17357143759727478
pythia-1.4b,draw_3,control,14,0.37318047881126404,0.42189347743988037,0.08249491453170776
pythia-1.4b,draw_3,control,15,0.7299394011497498,0.3837483525276184,0.9896159172058105
pythia-1.4b,draw_3,control,16,0.831412672996521,0.32752540707588196,0.9994016885757446
pythia-1.4b,draw_3,control,17,0.822369396686554,0.3447277843952179,0.999396562576294
pythia-1.4b,draw_3,control,18,0.7823994755744934,0.3753284513950348,0.9996066689491272
pythia-1.4b,draw_3,control,19,0.702330470085144,0.42023617029190063,0.9961714148521423
pythia-1.4b,draw_3,control,20,0.6390674710273743,0.44017428159713745,0.9578930139541626
pythia-1.4b,draw_3,control,21,0.6817652583122253,0.4317563474178314,0.9909023642539978
pythia-1.4b,draw_3,control,22,0.8934139013290405,0.27596408128738403,0.9999855756759644
pythia-1.4b,draw_3,control,23,0.9723044037818909,0.152208611369133,0.9999990463256836
