method,model,band,draw,size_multiplier,n_edges,n_edges_acdc_ref,total_edges,size_fraction,n_edges_method,n_edges_acdc,n_intersection,n_union,jaccard,recall_in_acdc,recall_in_method,dice
eap_ig,pythia-1.4b,high,draw_1,5.0,10810,2162,80581,0.1341507303210434,10810,2162,1813,11159,0.16246975535442243,0.8385753931544866,0.16771507863089732,0.2795251310514955
eap_ig,pythia-1.4b,very_high,draw_1,0.1,194,1940,80581,0.0024075154192675693,194,1940,155,1979,0.07832238504295098,0.07989690721649484,0.7989690721649485,0.14526710402999063
eap_ig,pythia-1.4b,very_high,draw_1,0.2,388,1940,80581,0.0048150308385351386,388,1940,275,2053,0.13395031660983925,0.14175257731958762,0.7087628865979382,0.23625429553264604
eap_ig,pythia-1.4b,very_high,draw_1,0.3,582,1940,80581,0.007222546257802708,582,1940,383,2139,0.1790556334735858,0.19742268041237113,0.6580756013745704,0.3037272006344171
eap_ig,pythia-1.4b,very_high,draw_1,0.5,970,1940,80581,0.012037577096337846,970,1940,566,2344,0.24146757679180889,0.29175257731958765,0.5835051546391753,0.38900343642611684
eap_ig,pythia-1.4b,very_high,draw_1,0.75,1455,1940,80581,0.01805636564450677,1455,1940,710,2685,0.2644320297951583,0.36597938144329895,0.4879725085910653,0.4182621502209131
eap_ig,pythia-1.4b,very_high,draw_1,1.0,1940,1940,80581,0.024075154192675693,1940,1940,819,3061,0.2675596210388762,0.42216494845360825,0.42216494845360825,0.42216494845360825
eap_ig,pythia-1.4b,very_high,draw_1,1.5,2910,1940,80581,0.03611273128901354,2910,1940,1005,3845,0.2613784135240572,0.5180412371134021,0.34536082474226804,0.4144329896907217
eap_ig,pythia-1.4b,very_high,draw_1,2.0,3880,1940,80581,0.048150308385351386,3880,1940,1154,4666,0.24732104586369483,0.5948453608247423,0.29742268041237113,0.3965635738831615
eap_ig,pythia-1.4b,very_high,draw_1,3.0,5820,1940,80581,0.07222546257802707,5820,1940,1366,6394,0.21363778542383485,0.7041237113402062,0.23470790378006873,0.3520618556701031
eap_ig,pythia-1.4b,very_high,draw_1,5.0,9700,1940,80581,0.12037577096337847,9700,1940,1604,10036,0.159824631327222,0.8268041237113402,0.16536082474226804,0.27560137457044676
eap_ig,pythia-1.4b,control,draw_1,0.1,223,2233,80581,0.0027674017448281853,223,2233,186,2270,0.08193832599118943,0.08329601433049709,0.8340807174887892,0.15146579804560262
eap_ig,pythia-1.4b,control,draw_1,0.2,447,2233,80581,0.005547213362951564,447,2233,309,2371,0.1303247574862927,0.13837886251679354,0.6912751677852349,0.23059701492537313
eap_ig,pythia-1.4b,control,draw_1,0.3,670,2233,80581,0.00831461510777975,670,2233,425,2478,0.17150928167877322,0.1903269144648455,0.6343283582089553,0.2928005511539786
eap_ig,pythia-1.4b,control,draw_1,0.5,1116,2233,80581,0.01384941859743612,1116,2233,595,2754,0.21604938271604937,0.2664576802507837,0.5331541218637993,0.3553299492385787
eap_ig,pythia-1.4b,control,draw_1,0.75,1675,2233,80581,0.020786537769449373,1675,2233,781,3127,0.24976015350175887,0.3497536945812808,0.46626865671641793,0.39969293756397134
eap_ig,pythia-1.4b,control,draw_1,1.0,2233,2233,80581,0.027711247068167435,2233,2233,931,3535,0.2633663366336634,0.4169278996865204,0.4169278996865204,0.4169278996865204
eap_ig,pythia-1.4b,control,draw_1,1.5,3350,2233,80581,0.041573075538898746,3350,2233,1167,4416,0.2642663043478261,0.522615315718764,0.3483582089552239,0.41805480924234284
eap_ig,pythia-1.4b,control,draw_1,2.0,4466,2233,80581,0.05542249413633487,4466,2233,1346,5353,0.25144778628806275,0.6027765338110166,0.3013882669055083,0.4018510225406777
eap_ig,pythia-1.4b,control,draw_1,3.0,6699,2233,80581,0.0831337412045023,6699,2233,1604,7328,0.21888646288209607,0.7183161665920287,0.23943872219734288,0.35915808329601434
eap_ig,pythia-1.4b,control,draw_1,5.0,11165,2233,80581,0.13855623534083716,11165,2233,1892,11506,0.16443594646271512,0.8472906403940886,0.16945812807881774,0.2824302134646962
eap_ig,pythia-70m,low,draw_2,0.1,40,396,1324,0.030211480362537766,40,396,40,396,0.10101010101010101,0.10101010101010101,1.0,0.1834862385321101
eap_ig,pythia-70m,low,draw_2,0.2,79,396,1324,0.05966767371601209,79,396,78,397,0.1964735516372796,0.19696969696969696,0.9873417721518988,0.32842105263157895
eap_ig,pythia-70m,low,draw_2,0.3,119,396,1324,0.08987915407854985,119,396,115,400,0.2875,0.2904040404040404,0.9663865546218487,0.44660194174757284
eap_ig,pythia-70m,low,draw_2,0.5,198,396,1324,0.14954682779456194,198,396,184,410,0.44878048780487806,0.46464646464646464,0.9292929292929293,0.6195286195286195
eap_ig,pythia-70m,low,draw_2,0.75,297,396,1324,0.2243202416918429,297,396,243,450,0.54,0.6136363636363636,0.8181818181818182,0.7012987012987013
eap_ig,pythia-70m,low,draw_2,1.0,396,396,1324,0.2990936555891239,396,396,295,497,0.5935613682092555,0.7449494949494949,0.7449494949494949,0.7449494949494949
eap_ig,pythia-70m,low,draw_2,1.5,594,396,1324,0.4486404833836858,594,396,350,640,0.546875,0.8838383838383839,0.5892255892255892,0.7070707070707071
eap_ig,pythia-70m,low,draw_2,2.0,792,396,1324,0.5981873111782477,792,396,374,814,0.4594594594594595,0.9444444444444444,0.4722222222222222,0.6296296296296297
eap_ig,pythia-70m,low,draw_2,3.0,1188,396,1324,0.8972809667673716,1188,396,393,1191,0.32997481108312343,0.9924242424242424,0.33080808080808083,0.4962121212121212
eap_ig,pythia-70m,low,draw_2,5.0,1324,396,1324,1.0,1324,396,396,1324,0.2990936555891239,1.0,0.2990936555891239,0.4604651162790698
eap_ig,pythia-70m,medium,draw_2,0.1,39,392,1324,0.02945619335347432,39,392,39,392,0.09948979591836735,0.09948979591836735,1.0,0.18097447795823665
eap_ig,pythia-70m,medium,draw_2,0.2,78,392,1324,0.05891238670694864,78,392,77,393,0.19592875318066158,0.19642857142857142,0.9871794871794872,0.3276595744680851
eap_ig,pythia-70m,medium,draw_2,0.3,118,392,1324,0.0891238670694864,118,392,115,395,0.2911392405063291,0.29336734693877553,0.9745762711864406,0.45098039215686275
eap_ig,pythia-70m,medium,draw_2,0.5,196,392,1324,0.14803625377643503,196,392,182,406,0.4482758620689655,0.4642857142857143,0.9285714285714286,0.6190476190476191
eap_ig,pythia-70m,medium,draw_2,0.75,294,392,1324,0.22205438066465258,294,392,252,434,0.5806451612903226,0.6428571428571429,0.8571428571428571,0.7346938775510204
eap_ig,pythia-70m,medium,draw_2,1.0,392,392,1324,0.29607250755287007,392,392,294,490,0.6,0.75,0.75,0.75
eap_ig,pythia-70m,medium,draw_2,1.5,588,392,1324,0.44410876132930516,588,392,348,632,0.5506329113924051,0.8877551020408163,0.5918367346938775,0.710204081632653
eap_ig,pythia-70m,medium,draw_2,2.0,784,392,1324,0.5921450151057401,784,392,372,804,0.4626865671641791,0.9489795918367347,0.4744897959183674,0.6326530612244898
eap_ig,pythia-70m,medium,draw_2,3.0,1176,392,1324,0.8882175226586103,1176,392,386,1182,0.32656514382402707,0.9846938775510204,0.3282312925170068,0.4923469387755102
eap_ig,pythia-70m,medium,draw_2,5.0,1324,392,1324,1.0,1324,392,392,1324,0.29607250755287007,1.0,0.29607250755287007,0.4568764568764569
eap_ig,pythia-70m,high,draw_2,0.1,40,405,1324,0.030211480362537766,40,405,39,406,0.0960591133004926,0.0962962962962963,0.975,0.1752808988764045
eap_ig,pythia-70m,high,draw_2,0.2,81,405,1324,0.06117824773413897,81,405,80,406,0.19704433497536947,0.19753086419753085,0.9876543209876543,0.3292181069958848
eap_ig,pythia-70m,high,draw_2,0.3,122,405,1324,0.09214501510574018,122,405,120,407,0.29484029484029484,0.2962962962962963,0.9836065573770492,0.45540796963946867
eap_ig,pythia-70m,high,draw_2,0.5,202,405,1324,0.15256797583081572,202,405,182,425,0.42823529411764705,0.44938271604938274,0.900990099009901,0.5996705107084019
eap_ig,pythia-70m,high,draw_2,0.75,304,405,1324,0.229607250755287,304,405,252,457,0.5514223194748359,0.6222222222222222,0.8289473684210527,0.7108603667136812
eap_ig,pythia-70m,high,draw_2,1.0,405,405,1324,0.30589123867069484,405,405,303,507,0.5976331360946746,0.7481481481481481,0.7481481481481481,0.7481481481481481
eap_ig,pythia-70m,high,draw_2,1.5,608,405,1324,0.459214501510574,608,405,356,657,0.5418569254185692,0.8790123456790123,0.5855263157894737,0.702862783810464
eap_ig,pythia-70m,high,draw_2,2.0,810,405,1324,0.6117824773413897,810,405,378,837,0.45161290322580644,0.9333333333333333,0.4666666666666667,0.6222222222222222
eap_ig,pythia-70m,high,draw_2,3.0,1215,405,1324,0.9176737160120846,1215,405,401,1219,0.32895816242821985,0.9901234567901235,0.3300411522633745,0.49506172839506174
eap_ig,pythia-70m,high,draw_2,5.0,1324,405,1324,1.0,1324,405,405,1324,0.30589123867069484,1.0,0.30589123867069484,0.4684788895315211
eap_ig,pythia-70m,very_high,draw_2,0.1,42,417,1324,0.03172205438066465,42,417,41,418,0.09808612440191387,0.09832134292565947,0.9761904761904762,0.1786492374727669
eap_ig,pythia-70m,very_high,draw_2,0.2,83,417,1324,0.06268882175226587,83,417,82,418,0.19617224880382775,0.19664268585131894,0.9879518072289156,0.328
eap_ig,pythia-70m,very_high,draw_2,0.3,125,417,1324,0.09441087613293052,125,417,119,423,0.28132387706855794,0.2853717026378897,0.952,0.43911439114391143
eap_ig,pythia-70m,very_high,draw_2,0.5,208,417,1324,0.15709969788519637,208,417,187,438,0.4269406392694064,0.44844124700239807,0.8990384615384616,0.5984
eap_ig,pythia-70m,very_high,draw_2,0.75,313,417,1324,0.236404833836858,313,417,265,465,0.5698924731182796,0.6354916067146283,0.8466453674121406,0.726027397260274
eap_ig,pythia-70m,very_high,draw_2,1.0,417,417,1324,0.3149546827794562,417,417,303,531,0.5706214689265536,0.7266187050359713,0.7266187050359713,0.7266187050359713
eap_ig,pythia-70m,very_high,draw_2,1.5,626,417,1324,0.472809667673716,626,417,370,673,0.549777117384844,0.8872901678657075,0.5910543130990416,0.7094918504314478
eap_ig,pythia-70m,very_high,draw_2,2.0,834,417,1324,0.6299093655589124,834,417,396,855,0.4631578947368421,0.9496402877697842,0.4748201438848921,0.6330935251798561
eap_ig,pythia-70m,very_high,draw_2,3.0,1251,417,1324,0.9448640483383686,1251,417,413,1255,0.3290836653386454,0.9904076738609112,0.3301358912869704,0.4952038369304556
eap_ig,pythia-70m,very_high,draw_2,5.0,1324,417,1324,1.0,1324,417,417,1324,0.3149546827794562,1.0,0.3149546827794562,0.479035037334865
eap_ig,pythia-70m,control,draw_2,0.1,41,410,1324,0.030966767371601207,41,410,40,411,0.09732360097323602,0.0975609756097561,0.975609756097561,0.17738359201773837
eap_ig,pythia-70m,control,draw_2,0.2,82,410,1324,0.061933534743202415,82,410,80,412,0.1941747572815534,0.1951219512195122,0.975609756097561,0.3252032520325203
eap_ig,pythia-70m,control,draw_2,0.3,123,410,1324,0.09290030211480363,123,410,120,413,0.29055690072639223,0.2926829268292683,0.975609756097561,0.450281425891182
eap_ig,pythia-70m,control,draw_2,0.5,205,410,1324,0.15483383685800603,205,410,187,428,0.4369158878504673,0.4560975609756098,0.9121951219512195,0.608130081300813
eap_ig,pythia-70m,control,draw_2,0.75,308,410,1324,0.2326283987915408,308,410,255,463,0.550755939524838,0.6219512195121951,0.827922077922078,0.7103064066852368
eap_ig,pythia-70m,control,draw_2,1.0,410,410,1324,0.30966767371601206,410,410,301,519,0.5799614643545279,0.7341463414634146,0.7341463414634146,0.7341463414634146
eap_ig,pythia-70m,control,draw_2,1.5,615,410,1324,0.4645015105740181,615,410,359,666,0.539039039039039,0.875609756097561,0.583739837398374,0.7004878048780487
eap_ig,pythia-70m,control,draw_2,2.0,820,410,1324,0.6193353474320241,820,410,384,846,0.45390070921985815,0.9365853658536586,0.4682926829268293,0.624390243902439
eap_ig,pythia-70m,control,draw_2,3.0,1230,410,1324,0.9290030211480362,1230,410,408,1232,0.33116883116883117,0.9951219512195122,0.33170731707317075,0.4975609756097561
eap_ig,pythia-70m,control,draw_2,5.0,1324,410,1324,1.0,1324,410,410,1324,0.30966767371601206,1.0,0.30966767371601206,0.4728950403690888
eap_ig,pythia-160m,low,draw_2,0.1,148,1483,11467,0.012906601552280458,148,1483,137,1494,0.09170013386880857,0.09238031018206339,0.9256756756756757,0.16799509503372165
eap_ig,pythia-160m,low,draw_2,0.2,297,1483,11467,0.025900409871806054,297,1483,261,1519,0.1718235681369322,0.17599460552933244,0.8787878787878788,0.2932584269662921
eap_ig,pythia-160m,low,draw_2,0.3,445,1483,11467,0.03880701142408651,445,1483,366,1562,0.23431498079385404,0.24679703304113285,0.8224719101123595,0.3796680497925311
eap_ig,pythia-160m,low,draw_2,0.5,742,1483,11467,0.06470742129589256,742,1483,548,1677,0.32677400119260586,0.36952124072825354,0.738544474393531,0.49258426966292135
eap_ig,pythia-160m,low,draw_2,0.75,1112,1483,11467,0.0969739251765937,1112,1483,733,1862,0.3936627282491944,0.4942683749157114,0.6591726618705036,0.5649325626204239
eap_ig,pythia-160m,low,draw_2,1.0,1483,1483,11467,0.12932763582454,1483,1483,894,2072,0.4314671814671815,0.602832097100472,0.602832097100472,0.602832097100472
eap_ig,pythia-160m,low,draw_2,1.5,2224,1483,11467,0.1939478503531874,2224,1483,1096,2611,0.4197625430869399,0.7390424814565071,0.49280575539568344,0.5913137307796061
eap_ig,pythia-160m,low,draw_2,2.0,2966,1483,11467,0.25865527164908,2966,1483,1229,3220,0.38167701863354037,0.8287255563047876,0.4143627781523938,0.5524837042031917
eap_ig,pythia-160m,low,draw_2,3.0,4449,1483,11467,0.38798290747361996,4449,1483,1371,4561,0.3005919754439816,0.9244774106540796,0.3081591368846932,0.4622387053270398
eap_ig,pythia-160m,low,draw_2,5.0,7415,1483,11467,0.6466381791226999,7415,1483,1459,7439,0.1961285118967603,0.9838165879973028,0.19676331759946056,0.3279388626657676
eap_ig,pythia-160m,medium,draw_2,0.1,151,1513,11467,0.013168221854015871,151,1513,139,1525,0.09114754098360656,0.09187045604758758,0.9205298013245033,0.16706730769230768
eap_ig,pythia-160m,medium,draw_2,0.2,303,1513,11467,0.02642365047527688,303,1513,266,1550,0.17161290322580644,0.17580964970257765,0.8778877887788779,0.29295154185022027
eap_ig,pythia-160m,medium,draw_2,0.3,454,1513,11467,0.03959187232929275,454,1513,373,1594,0.23400250941028858,0.2465300727032386,0.8215859030837004,0.3792577529232333
eap_ig,pythia-160m,medium,draw_2,0.5,756,1513,11467,0.06592831603732449,756,1513,553,1716,0.32226107226107226,0.3654990085922009,0.7314814814814815,0.4874394006170119
eap_ig,pythia-160m,medium,draw_2,0.75,1135,1513,11467,0.09897968082323189,1135,1513,748,1900,0.3936842105263158,0.4943820224719101,0.6590308370044052,0.5649546827794562
eap_ig,pythia-160m,medium,draw_2,1.0,1513,1513,11467,0.13194383884189412,1513,1513,892,2134,0.41799437675726336,0.5895571711830799,0.5895571711830799,0.5895571711830799
eap_ig,pythia-160m,medium,draw_2,1.5,2270,1513,11467,0.19795936164646377,2270,1513,1113,2670,0.41685393258426967,0.735624586913417,0.49030837004405287,0.5884218873909596
eap_ig,pythia-160m,medium,draw_2,2.0,3026,1513,11467,0.26388767768378824,3026,1513,1259,3280,0.38384146341463415,0.8321216126900198,0.4160608063450099,0.5547477417933465
eap_ig,pythia-160m,medium,draw_2,3.0,4539,1513,11467,0.3958315165256824,4539,1513,1394,4658,0.29927007299270075,0.9213483146067416,0.30711610486891383,0.4606741573033708
eap_ig,pythia-160m,medium,draw_2,5.0,7565,1513,11467,0.6597191942094707,7565,1513,1483,7595,0.19526003949967083,0.9801718440185063,0.19603436880370126,0.3267239480061688
eap_ig,pythia-160m,high,draw_2,0.1,145,1454,11467,0.012644981250545043,145,1454,134,1465,0.09146757679180888,0.0921595598349381,0.9241379310344827,0.16760475297060662
eap_ig,pythia-160m,high,draw_2,0.2,291,1454,11467,0.025377169268335224,291,1454,252,1493,0.16878767582049564,0.1733149931224209,0.865979381443299,0.28882521489971347
eap_ig,pythia-160m,high,draw_2,0.3,436,1454,11467,0.03802215051888026,436,1454,355,1535,0.23127035830618892,0.24415405777166438,0.8142201834862385,0.37566137566137564
eap_ig,pythia-160m,high,draw_2,0.5,727,1454,11467,0.06339931978721548,727,1454,523,1658,0.31544028950542824,0.359697386519945,0.71939477303989,0.47959651535992665
eap_ig,pythia-160m,high,draw_2,0.75,1090,1454,11467,0.09505537629720066,1090,1454,694,1850,0.37513513513513513,0.47730398899587345,0.636697247706422,0.5455974842767296
eap_ig,pythia-160m,high,draw_2,1.0,1454,1454,11467,0.12679863957443097,1454,1454,826,2082,0.3967339097022094,0.5680880330123796,0.5680880330123796,0.5680880330123796
eap_ig,pythia-160m,high,draw_2,1.5,2181,1454,11467,0.19019795936164646,2181,1454,1044,2591,0.40293323041296797,0.7180192572214581,0.4786795048143054,0.5744154057771664
eap_ig,pythia-160m,high,draw_2,2.0,2908,1454,11467,0.25359727914886193,2908,1454,1191,3171,0.37559129612109743,0.8191196698762035,0.4095598349381018,0.546079779917469
eap_ig,pythia-160m,high,draw_2,3.0,4362,1454,11467,0.3803959187232929,4362,1454,1325,4491,0.2950345134713872,0.9112792297111417,0.30375974323704724,0.45563961485557086
eap_ig,pythia-160m,high,draw_2,5.0,7270,1454,11467,0.6339931978721549,7270,1454,1428,7296,0.19572368421052633,0.9821182943603851,0.19642365887207702,0.32737276478679506
eap_ig,pythia-160m,very_high,draw_2,0.1,131,1306,11467,0.011424086509113108,131,1306,125,1312,0.09527439024390244,0.09571209800918837,0.9541984732824428,0.17397355601948503
eap_ig,pythia-160m,very_high,draw_2,0.2,261,1306,11467,0.022760966250981077,261,1306,232,1335,0.17378277153558053,0.1776416539050536,0.8888888888888888,0.29610721123165284
eap_ig,pythia-160m,very_high,draw_2,0.3,392,1306,11467,0.03418505276009418,392,1306,327,1371,0.23851203501094093,0.2503828483920367,0.8341836734693877,0.38515901060070673
eap_ig,pythia-160m,very_high,draw_2,0.5,653,1306,11467,0.05694601901107526,653,1306,488,1471,0.3317471108089735,0.37366003062787134,0.7473200612557427,0.49821337417049516
eap_ig,pythia-160m,very_high,draw_2,0.75,980,1306,11467,0.08546263190023545,980,1306,642,1644,0.3905109489051095,0.49157733537519144,0.6551020408163265,0.5616797900262467
eap_ig,pythia-160m,very_high,draw_2,1.0,1306,1306,11467,0.11389203802215052,1306,1306,768,1844,0.4164859002169197,0.5880551301684533,0.5880551301684533,0.5880551301684533
eap_ig,pythia-160m,very_high,draw_2,1.5,1959,1306,11467,0.17083805703322577,1959,1306,952,2313,0.4115866839602248,0.7289433384379785,0.48596222562531904,0.5831546707503829
eap_ig,pythia-160m,very_high,draw_2,2.0,2612,1306,11467,0.22778407604430104,2612,1306,1062,2856,0.37184873949579833,0.8131699846860643,0.40658499234303214,0.5421133231240429
eap_ig,pythia-160m,very_high,draw_2,3.0,3918,1306,11467,0.34167611406645154,3918,1306,1176,4048,0.29051383399209485,0.900459418070444,0.3001531393568147,0.450229709035222
eap_ig,pythia-160m,very_high,draw_2,5.0,6530,1306,11467,0.5694601901107526,6530,1306,1270,6566,0.1934206518428267,0.9724349157733537,0.19448698315467075,0.32414497192445124
eap_ig,pythia-160m,control,draw_2,0.1,138,1380,11467,0.012034533879829074,138,1380,128,1390,0.0920863309352518,0.0927536231884058,0.927536231884058,0.1686429512516469
eap_ig,pythia-160m,control,draw_2,0.2,276,1380,11467,0.02406906775965815,276,1380,238,1418,0.16784203102961917,0.17246376811594202,0.8623188405797102,0.28743961352657005
eap_ig,pythia-160m,control,draw_2,0.3,414,1380,11467,0.036103601639487226,414,1380,330,1464,0.22540983606557377,0.2391304347826087,0.7971014492753623,0.36789297658862874
