model,band,draw,layer,head,js_divergence
pythia-1.4b,low,draw_1,12,12,0.02535380848720654
pythia-1.4b,low,draw_1,12,13,0.013067109482134997
pythia-1.4b,low,draw_1,12,14,0.021193424663798203
pythia-1.4b,low,draw_1,12,15,0.051491049911256206
pythia-1.4b,low,draw_1,13,0,0.05484661091097082
pythia-1.4b,low,draw_1,13,1,0.01784914256738856
pythia-1.4b,low,draw_1,13,2,0.041338039391617405
pythia-1.4b,low,draw_1,13,3,0.06894959687707455
pythia-1.4b,low,draw_1,13,4,0.0
pythia-1.4b,low,draw_1,13,5,0.007773199922439123
pythia-1.4b,low,draw_1,13,6,0.0727857481638066
pythia-1.4b,low,draw_1,13,7,0.06647099115918328
pythia-1.4b,low,draw_1,13,8,0.025287492078137817
pythia-1.4b,low,draw_1,13,9,0.011443817135375898
pythia-1.4b,low,draw_1,13,10,0.0110197261626907
pythia-1.4b,low,draw_1,13,11,0.011259135686055308
pythia-1.4b,low,draw_1,13,12,0.013701275310547358
pythia-1.4b,low,draw_1,13,13,0.04496104667941972
pythia-1.4b,low,draw_1,13,14,0.021025820967792267
pythia-1.4b,low,draw_1,13,15,0.039000602199225735
pythia-1.4b,low,draw_1,14,0,0.03046511718599409
pythia-1.4b,low,draw_1,14,1,0.0951649559592237
pythia-1.4b,low,draw_1,14,2,0.015043941471182319
pythia-1.4b,low,draw_1,14,3,
pythia-1.4b,low,draw_1,14,4,0.026611450614997267
pythia-1.4b,low,draw_1,14,5,0.02609769981864829
pythia-1.4b,low,draw_1,14,6,0.02884719372070539
pythia-1.4b,low,draw_1,14,7,0.03983938038931773
pythia-1.4b,low,draw_1,14,8,0.01937132869342593
pythia-1.4b,low,draw_1,14,9,0.01527388017164141
pythia-1.4b,low,draw_1,14,10,0.0243323723721197
pythia-1.4b,low,draw_1,14,11,0.03974477850122658
pythia-1.4b,low,draw_1,14,12,0.03867018809155377
pythia-1.4b,low,draw_1,14,13,0.024221709189827457
pythia-1.4b,low,draw_1,14,14,0.07096488613056634
pythia-1.4b,low,draw_1,14,15,0.01351363923046405
pythia-1.4b,low,draw_1,15,0,0.04384811434049839
pythia-1.4b,low,draw_1,15,1,0.024277387954260432
pythia-1.4b,low,draw_1,15,2,0.027056483586953717
pythia-1.4b,low,draw_1,15,3,0.036913363510658936
pythia-1.4b,low,draw_1,15,4,0.035299891836239425
pythia-1.4b,low,draw_1,15,5,0.03018158487261599
pythia-1.4b,low,draw_1,15,6,0.027851311380236023
pythia-1.4b,low,draw_1,15,7,0.03189674031362429
pythia-1.4b,low,draw_1,15,8,0.02367414768879171
pythia-1.4b,low,draw_1,15,9,0.024943661072537135
pythia-1.4b,low,draw_1,15,10,0.05222717727036811
pythia-1.4b,low,draw_1,15,11,0.02829942673021025
pythia-1.4b,low,draw_1,15,12,0.039863135960420217
pythia-1.4b,low,draw_1,15,13,0.02150165610619802
pythia-1.4b,low,draw_1,15,14,0.0317620335245351
pythia-1.4b,low,draw_1,15,15,0.02282510330096128
pythia-1.4b,low,draw_1,16,0,0.03185725653804673
pythia-1.4b,low,draw_1,16,1,0.030073404870674815
pythia-1.4b,low,draw_1,16,2,0.08335430811379634
pythia-1.4b,low,draw_1,16,3,0.017793113891625127
pythia-1.4b,low,draw_1,16,4,0.03627735302159854
pythia-1.4b,low,draw_1,16,5,0.024516816862885968
pythia-1.4b,low,draw_1,16,6,0.03263233583995821
pythia-1.4b,low,draw_1,16,7,0.006805879637240239
pythia-1.4b,low,draw_1,16,8,8.372529537030207e-05
pythia-1.4b,low,draw_1,16,9,0.00211134490843784
pythia-1.4b,low,draw_1,16,10,0.01685214351467939
pythia-1.4b,low,draw_1,16,11,0.01823873584499
pythia-1.4b,low,draw_1,16,12,0.007729548160690093
pythia-1.4b,low,draw_1,16,13,0.02082832042974611
pythia-1.4b,low,draw_1,16,14,0.006729202205200243
pythia-1.4b,low,draw_1,16,15,0.04180550385916544
pythia-1.4b,low,draw_1,17,0,0.055616519517928835
pythia-1.4b,low,draw_1,17,1,0.046896934344432775
pythia-1.4b,low,draw_1,17,2,0.0
pythia-1.4b,low,draw_1,17,3,0.01322763975062162
pythia-1.4b,low,draw_1,17,4,0.03605047071105952
pythia-1.4b,low,draw_1,17,5,0.03492932128778267
pythia-1.4b,low,draw_1,17,6,0.022103176292652238
pythia-1.4b,low,draw_1,17,7,0.014432776914190606
pythia-1.4b,low,draw_1,17,8,0.040795631738837664
pythia-1.4b,low,draw_1,17,9,0.021270016502899804
pythia-1.4b,low,draw_1,17,10,0.01090307513953035
pythia-1.4b,low,draw_1,17,11,0.03411148623853854
pythia-1.4b,low,draw_1,17,12,0.15216108521766059
pythia-1.4b,low,draw_1,17,13,0.016744363250407127
pythia-1.4b,low,draw_1,17,14,0.01716135000644878
pythia-1.4b,low,draw_1,17,15,0.029411691942792226
pythia-1.4b,low,draw_1,18,0,0.08417918101111892
pythia-1.4b,low,draw_1,18,1,0.021908619072009205
pythia-1.4b,low,draw_1,18,2,0.07199114790987048
pythia-1.4b,low,draw_1,18,3,0.03846373459179593
pythia-1.4b,low,draw_1,18,4,0.07420020122635744
pythia-1.4b,low,draw_1,18,5,0.1721548489804265
pythia-1.4b,low,draw_1,18,6,0.019511333383968328
pythia-1.4b,low,draw_1,18,7,0.022938761459128106
pythia-1.4b,low,draw_1,18,8,0.0362047240205014
pythia-1.4b,low,draw_1,18,9,0.15040018620999457
pythia-1.4b,low,draw_1,18,10,0.14953866139045188
pythia-1.4b,low,draw_1,18,11,0.019978428724373862
pythia-1.4b,low,draw_1,18,12,0.22051430110659676
pythia-1.4b,low,draw_1,18,13,0.17223724209263463
pythia-1.4b,low,draw_1,18,14,0.1494983298338378
pythia-1.4b,low,draw_1,18,15,0.09222981645530273
pythia-1.4b,low,draw_1,19,0,0.0038541541375049734
pythia-1.4b,low,draw_1,19,1,0.020780231338376583
pythia-1.4b,low,draw_1,19,2,0.06448959633620097
pythia-1.4b,low,draw_1,19,3,0.04204041600215104
pythia-1.4b,low,draw_1,19,4,0.020473744273593088
pythia-1.4b,low,draw_1,19,5,0.022794960910651585
pythia-1.4b,low,draw_1,19,6,0.049807557789988695
pythia-1.4b,low,draw_1,19,7,0.006028998994134
pythia-1.4b,low,draw_1,19,8,0.03655750475897149
pythia-1.4b,low,draw_1,19,9,0.018609533688207343
pythia-1.4b,low,draw_1,19,10,0.022792519603380124
pythia-1.4b,low,draw_1,19,11,0.02290746004267213
pythia-1.4b,low,draw_1,19,12,0.03665849365362329
pythia-1.4b,low,draw_1,19,13,0.029155086094438513
pythia-1.4b,low,draw_1,19,14,0.014638526862026153
pythia-1.4b,low,draw_1,19,15,0.018000809043055545
pythia-1.4b,low,draw_1,20,0,0.044155108820540766
pythia-1.4b,low,draw_1,20,1,0.025981391999165437
pythia-1.4b,low,draw_1,20,2,0.04802635925636683
pythia-1.4b,low,draw_1,20,3,0.07512154614622416
pythia-1.4b,low,draw_1,20,4,0.009940386707697558
pythia-1.4b,low,draw_1,20,5,0.02930265210730076
pythia-1.4b,low,draw_1,20,6,0.05903080224644334
pythia-1.4b,low,draw_1,20,7,0.03558350754438318
pythia-1.4b,low,draw_1,20,8,0.020611454277389932
pythia-1.4b,low,draw_1,20,9,0.015375442440335686
pythia-1.4b,low,draw_1,20,10,0.0659265300701198
pythia-1.4b,low,draw_1,20,11,0.10054911244918072
pythia-1.4b,low,draw_1,20,12,0.043561547213866084
pythia-1.4b,low,draw_1,20,13,0.06480276395232018
pythia-1.4b,low,draw_1,20,14,0.04798222239233101
pythia-1.4b,low,draw_1,20,15,0.05896685344775081
pythia-1.4b,low,draw_1,21,0,0.045074876126078425
pythia-1.4b,low,draw_1,21,1,0.10809854314686514
pythia-1.4b,low,draw_1,21,2,0.05186602912384423
pythia-1.4b,low,draw_1,21,3,0.02346510676871128
pythia-1.4b,low,draw_1,21,4,0.031496205003488216
pythia-1.4b,low,draw_1,21,5,0.027184259671007058
pythia-1.4b,low,draw_1,21,6,0.05933126576850494
pythia-1.4b,low,draw_1,21,7,0.1289682744823662
pythia-1.4b,low,draw_1,21,8,0.010098083704251568
pythia-1.4b,low,draw_1,21,9,0.05151761523516342
pythia-1.4b,low,draw_1,21,10,0.056709034484347144
pythia-1.4b,low,draw_1,21,11,0.0062859272110964695
pythia-1.4b,low,draw_1,21,12,0.00874896805236144
pythia-1.4b,low,draw_1,21,13,0.07070203669643044
pythia-1.4b,low,draw_1,21,14,0.024851077734012583
pythia-1.4b,low,draw_1,21,15,0.041073134385767915
pythia-1.4b,low,draw_1,22,0,0.017601571241642015
pythia-1.4b,low,draw_1,22,1,0.06317939154729092
pythia-1.4b,low,draw_1,22,2,0.033215811353405296
pythia-1.4b,low,draw_1,22,3,0.0852727211621996
pythia-1.4b,low,draw_1,22,4,0.03339237561063799
pythia-1.4b,low,draw_1,22,5,0.047618967270233424
pythia-1.4b,low,draw_1,22,6,0.04217297979655352
pythia-1.4b,low,draw_1,22,7,0.01568089393493082
pythia-1.4b,low,draw_1,22,8,0.02031309781432757
pythia-1.4b,low,draw_1,22,9,0.020118343767945163
pythia-1.4b,low,draw_1,22,10,0.04132527872273626
pythia-1.4b,low,draw_1,22,11,0.020236861492018858
pythia-1.4b,low,draw_1,22,12,0.014661814621503007
pythia-1.4b,low,draw_1,22,13,0.07806771085220249
pythia-1.4b,low,draw_1,22,14,0.02236318827697218
pythia-1.4b,low,draw_1,22,15,0.05430643971678173
pythia-1.4b,low,draw_1,23,0,0.044015581852563705
pythia-1.4b,low,draw_1,23,1,0.05236885763922807
pythia-1.4b,low,draw_1,23,2,0.06132539785602476
pythia-1.4b,low,draw_1,23,3,0.02773373587973359
pythia-1.4b,low,draw_1,23,4,0.05956059908235222
pythia-1.4b,low,draw_1,23,5,0.07135750150486853
pythia-1.4b,low,draw_1,23,6,0.03073581766950742
pythia-1.4b,low,draw_1,23,7,0.03139216896169745
pythia-1.4b,low,draw_1,23,8,0.03240225504207138
pythia-1.4b,low,draw_1,23,9,0.0238505465125251
pythia-1.4b,low,draw_1,23,10,0.06361081890720044
pythia-1.4b,low,draw_1,23,11,0.050953609224444155
pythia-1.4b,low,draw_1,23,12,0.04841035459107351
pythia-1.4b,low,draw_1,23,13,0.09174339278568881
pythia-1.4b,low,draw_1,23,14,0.021979218403767008
pythia-1.4b,low,draw_1,23,15,0.07776334021647396
pythia-1.4b,low,draw_2,0,0,0.0
pythia-1.4b,low,draw_2,0,1,0.0
pythia-1.4b,low,draw_2,0,2,0.0
pythia-1.4b,low,draw_2,0,3,0.0
pythia-1.4b,low,draw_2,0,4,0.0
pythia-1.4b,low,draw_2,0,5,0.0
pythia-1.4b,low,draw_2,0,6,0.0
pythia-1.4b,low,draw_2,0,7,0.0
pythia-1.4b,low,draw_2,0,8,0.0
pythia-1.4b,low,draw_2,0,9,0.0
pythia-1.4b,low,draw_2,0,10,0.0
pythia-1.4b,low,draw_2,0,11,0.0
pythia-1.4b,low,draw_2,0,12,0.0
pythia-1.4b,low,draw_2,0,13,0.0
pythia-1.4b,low,draw_2,0,14,0.0
pythia-1.4b,low,draw_2,0,15,0.0
pythia-1.4b,low,draw_2,1,0,0.004031874703311841
pythia-1.4b,low,draw_2,1,1,0.005051609883335443
pythia-1.4b,low,draw_2,1,2,0.0058489423500491175
pythia-1.4b,low,draw_2,1,3,0.007312588597310129
pythia-1.4b,low,draw_2,1,4,0.005409751499417573
pythia-1.4b,low,draw_2,1,5,0.005147283413329331
pythia-1.4b,low,draw_2,1,6,0.007247201983899712
pythia-1.4b,low,draw_2,1,7,0.008475798071669996
pythia-1.4b,low,draw_2,1,8,0.009040938750982882
pythia-1.4b,low,draw_2,1,9,0.006212768262373526
pythia-1.4b,low,draw_2,1,10,0.005335041993440338
pythia-1.4b,low,draw_2,1,11,0.001211799996511862
pythia-1.4b,low,draw_2,1,12,0.005682621242622047
pythia-1.4b,low,draw_2,1,13,0.005272256643926813
pythia-1.4b,low,draw_2,1,14,0.00747396064621472
pythia-1.4b,low,draw_2,1,15,0.004528137244669692
pythia-1.4b,low,draw_2,2,0,0.011764908572864519
pythia-1.4b,low,draw_2,2,1,0.004821964453434836
pythia-1.4b,low,draw_2,2,2,0.004377261640535012
pythia-1.4b,low,draw_2,2,3,0.00437535299958953
pythia-1.4b,low,draw_2,2,4,0.0099937839101003
pythia-1.4b,low,draw_2,2,5,0.010400584786017582
pythia-1.4b,low,draw_2,2,6,0.007806119697680541
pythia-1.4b,low,draw_2,2,7,0.008940489957326084
pythia-1.4b,low,draw_2,2,8,0.003393193052425813
pythia-1.4b,low,draw_2,2,9,0.003555129010362154
pythia-1.4b,low,draw_2,2,10,0.006131788573770941
pythia-1.4b,low,draw_2,2,11,0.005376315423444504
pythia-1.4b,low,draw_2,2,12,0.0070830515668583414
pythia-1.4b,low,draw_2,2,13,0.007130590657897029
pythia-1.4b,low,draw_2,2,14,0.010733446444582016
pythia-1.4b,low,draw_2,2,15,0.0070317360921893024
pythia-1.4b,low,draw_2,3,0,0.00838799798099366
pythia-1.4b,low,draw_2,3,1,0.015394318459372783
pythia-1.4b,low,draw_2,3,2,0.008780544842587943
pythia-1.4b,low,draw_2,3,3,0.012191118358878473
pythia-1.4b,low,draw_2,3,4,0.01341109111354131
pythia-1.4b,low,draw_2,3,5,0.014339990445713926
pythia-1.4b,low,draw_2,3,6,0.00910021118541094
pythia-1.4b,low,draw_2,3,7,0.008299901596610643
pythia-1.4b,low,draw_2,3,8,0.005362688336727503
pythia-1.4b,low,draw_2,3,9,0.010212850120844927
pythia-1.4b,low,draw_2,3,10,0.008406112803723132
pythia-1.4b,low,draw_2,3,11,0.014902373516358012
pythia-1.4b,low,draw_2,3,12,0.010417535243975451
pythia-1.4b,low,draw_2,3,13,0.01677778449661983
pythia-1.4b,low,draw_2,3,14,0.013492991360687445
pythia-1.4b,low,draw_2,3,15,0.008521989294634873
pythia-1.4b,low,draw_2,4,0,0.015675443754679108
pythia-1.4b,low,draw_2,4,1,0.027637435091662565
pythia-1.4b,low,draw_2,4,2,0.023414974762958382
pythia-1.4b,low,draw_2,4,3,0.026592834415991366
pythia-1.4b,low,draw_2,4,4,0.007209026963628263
pythia-1.4b,low,draw_2,4,5,0.023072792690466425
pythia-1.4b,low,draw_2,4,6,0.017193283657664295
pythia-1.4b,low,draw_2,4,7,0.020715459824338173
pythia-1.4b,low,draw_2,4,8,0.011830481459458949
pythia-1.4b,low,draw_2,4,9,0.008048374819793825
pythia-1.4b,low,draw_2,4,10,0.030681985503967286
pythia-1.4b,low,draw_2,4,11,0.014727761149636935
pythia-1.4b,low,draw_2,4,12,0.020714649162209383
pythia-1.4b,low,draw_2,4,13,0.017981629155138578
pythia-1.4b,low,draw_2,4,14,0.012606567365673272
pythia-1.4b,low,draw_2,4,15,0.005941961331493171
pythia-1.4b,low,draw_2,5,0,0.02440424006281083
pythia-1.4b,low,draw_2,5,1,0.01460046163674063
pythia-1.4b,low,draw_2,5,2,0.029143737867682304
pythia-1.4b,low,draw_2,5,3,0.004864099526601394
pythia-1.4b,low,draw_2,5,4,0.021290237936764964
pythia-1.4b,low,draw_2,5,5,0.028331117377537764
pythia-1.4b,low,draw_2,5,6,0.007137395428928683
pythia-1.4b,low,draw_2,5,7,0.01140920279932428
pythia-1.4b,low,draw_2,5,8,0.010368142957550024
pythia-1.4b,low,draw_2,5,9,0.008076066382017827
pythia-1.4b,low,draw_2,5,10,0.027033204692936717
pythia-1.4b,low,draw_2,5,11,0.02325823394238506
pythia-1.4b,low,draw_2,5,12,0.025308347320181186
pythia-1.4b,low,draw_2,5,13,0.02389836443468705
pythia-1.4b,low,draw_2,5,14,0.028674738066046705
pythia-1.4b,low,draw_2,5,15,0.004874605493848148
pythia-1.4b,low,draw_2,6,0,0.009219025928122978
pythia-1.4b,low,draw_2,6,1,0.029962869380453287
pythia-1.4b,low,draw_2,6,2,0.005358373415353041
pythia-1.4b,low,draw_2,6,3,0.004455679082098967
pythia-1.4b,low,draw_2,6,4,0.009951263526516905
pythia-1.4b,low,draw_2,6,5,0.023100797512736086
pythia-1.4b,low,draw_2,6,6,0.031066221893163565
pythia-1.4b,low,draw_2,6,7,0.011674399693961928
pythia-1.4b,low,draw_2,6,8,0.013752399496491723
pythia-1.4b,low,draw_2,6,9,0.009637474606022238
pythia-1.4b,low,draw_2,6,10,0.006799941573517631
pythia-1.4b,low,draw_2,6,11,0.013413810012626214
pythia-1.4b,low,draw_2,6,12,0.02180530809135571
pythia-1.4b,low,draw_2,6,13,0.021514352832273476
pythia-1.4b,low,draw_2,6,14,0.00817243847946576
pythia-1.4b,low,draw_2,6,15,0.018405238717285704
pythia-1.4b,low,draw_2,7,0,0.005944615464197427
pythia-1.4b,low,draw_2,7,1,0.028039169807154346
pythia-1.4b,low,draw_2,7,2,0.04226670110243978
pythia-1.4b,low,draw_2,7,3,0.023148289608716306
pythia-1.4b,low,draw_2,7,4,0.035721713270565114
pythia-1.4b,low,draw_2,7,5,0.013970469295379977
pythia-1.4b,low,draw_2,7,6,0.03430099248880797
pythia-1.4b,low,draw_2,7,7,0.012143913646434433
pythia-1.4b,low,draw_2,7,8,0.010930036335580274
pythia-1.4b,low,draw_2,7,9,0.01890076827743893
pythia-1.4b,low,draw_2,7,10,0.013706981765519682
pythia-1.4b,low,draw_2,7,11,0.010686384009719116
pythia-1.4b,low,draw_2,7,12,0.01230121695587094
pythia-1.4b,low,draw_2,7,13,0.011906624107681656
pythia-1.4b,low,draw_2,7,14,0.011316740341508804
pythia-1.4b,low,draw_2,7,15,0.011330022067273442
pythia-1.4b,low,draw_2,8,0,0.010409234544699128
pythia-1.4b,low,draw_2,8,1,0.03762288764149967
pythia-1.4b,low,draw_2,8,2,0.02653226569256833
pythia-1.4b,low,draw_2,8,3,0.0328745077267657
pythia-1.4b,low,draw_2,8,4,0.008474275922226332
pythia-1.4b,low,draw_2,8,5,0.02840016059422924
pythia-1.4b,low,draw_2,8,6,0.018201097167731925
pythia-1.4b,low,draw_2,8,7,0.022032436535889245
pythia-1.4b,low,draw_2,8,8,0.03391543485351274
pythia-1.4b,low,draw_2,8,9,0.030156775039774226
pythia-1.4b,low,draw_2,8,10,0.011567195629756685
pythia-1.4b,low,draw_2,8,11,0.0210523821138334
pythia-1.4b,low,draw_2,8,12,0.024756309591710126
pythia-1.4b,low,draw_2,8,13,0.02929098944355369
pythia-1.4b,low,draw_2,8,14,0.0129191536289323
pythia-1.4b,low,draw_2,8,15,0.008511713758198437
pythia-1.4b,low,draw_2,9,0,0.00974896917946119
pythia-1.4b,low,draw_2,9,1,0.012760490219397283
pythia-1.4b,low,draw_2,9,2,0.017449362679185305
pythia-1.4b,low,draw_2,9,3,0.016778771491801073
pythia-1.4b,low,draw_2,9,4,0.030155747207467384
pythia-1.4b,low,draw_2,9,5,0.03472289583095843
pythia-1.4b,low,draw_2,9,6,0.03685761366638574
pythia-1.4b,low,draw_2,9,7,0.016281953771037198
pythia-1.4b,low,draw_2,9,8,0.05192334766606885
pythia-1.4b,low,draw_2,9,9,0.02026793997982777
pythia-1.4b,low,draw_2,9,10,0.07329592005352169
pythia-1.4b,low,draw_2,9,11,0.0274658203125
pythia-1.4b,low,draw_2,9,12,0.02460110658864926
pythia-1.4b,low,draw_2,9,13,0.018314869688295817
pythia-1.4b,low,draw_2,9,14,0.028617760239352044
pythia-1.4b,low,draw_2,9,15,0.02215118860175201
pythia-1.4b,low,draw_2,10,0,0.006687082430506405
pythia-1.4b,low,draw_2,10,1,0.014481041019946158
pythia-1.4b,low,draw_2,10,2,0.017360700248121624
pythia-1.4b,low,draw_2,10,3,0.028563666536635262
pythia-1.4b,low,draw_2,10,4,0.028627596860873874
pythia-1.4b,low,draw_2,10,5,0.017092643236022796
pythia-1.4b,low,draw_2,10,6,0.025938803703939722
pythia-1.4b,low,draw_2,10,7,0.023734000418069678
pythia-1.4b,low,draw_2,10,8,0.025395475437794246
pythia-1.4b,low,draw_2,10,9,0.0206714400600161
pythia-1.4b,low,draw_2,10,10,0.03504419515913202
pythia-1.4b,low,draw_2,10,11,0.01610424771099334
pythia-1.4b,low,draw_2,10,12,0.00946756449125043
pythia-1.4b,low,draw_2,10,13,0.04121681522876385
pythia-1.4b,low,draw_2,10,14,0.00798398731696271
pythia-1.4b,low,draw_2,10,15,0.02735694924308028
pythia-1.4b,low,draw_2,11,0,0.027854318646252568
pythia-1.4b,low,draw_2,11,1,0.021199755765210174
pythia-1.4b,low,draw_2,11,2,0.05813011880736208
pythia-1.4b,low,draw_2,11,3,0.02122626173893038
pythia-1.4b,low,draw_2,11,4,0.014131492344850477
pythia-1.4b,low,draw_2,11,5,0.04923057641133589
pythia-1.4b,low,draw_2,11,6,0.03197210815346725
pythia-1.4b,low,draw_2,11,7,0.025772523848200387
pythia-1.4b,low,draw_2,11,8,0.028332247356798703
pythia-1.4b,low,draw_2,11,9,0.014484380903366269
pythia-1.4b,low,draw_2,11,10,0.00977237363921935
pythia-1.4b,low,draw_2,11,11,0.02763916837127566
pythia-1.4b,low,draw_2,11,12,0.03248281718989461
pythia-1.4b,low,draw_2,11,13,0.02444984793603853
pythia-1.4b,low,draw_2,11,14,0.013333323039207513
pythia-1.4b,low,draw_2,11,15,0.022175701090983796
pythia-1.4b,low,draw_2,12,0,0.025232895739130644
pythia-1.4b,low,draw_2,12,1,0.020827233985045133
pythia-1.4b,low,draw_2,12,2,0.020542600621343134
pythia-1.4b,low,draw_2,12,3,0.020567319456658288
pythia-1.4b,low,draw_2,12,4,0.019682662396484328
pythia-1.4b,low,draw_2,12,5,0.012301735675304603
pythia-1.4b,low,draw_2,12,6,0.010051059881705854
pythia-1.4b,low,draw_2,12,7,0.05509700891059707
pythia-1.4b,low,draw_2,12,8,0.015564652970005534
pythia-1.4b,low,draw_2,12,9,0.011056810365174842
pythia-1.4b,low,draw_2,12,10,0.006710754290601921
pythia-1.4b,low,draw_2,12,11,0.03758351258123164
pythia-1.4b,low,draw_2,12,12,0.01694590888780988
pythia-1.4b,low,draw_2,12,13,0.022970542233635625
pythia-1.4b,low,draw_2,12,14,0.015973522690168773
pythia-1.4b,low,draw_2,12,15,0.05892737694647984
pythia-1.4b,low,draw_2,13,0,0.02961839834076138
pythia-1.4b,low,draw_2,13,1,0.020425145962349293
pythia-1.4b,low,draw_2,13,2,0.01933124779173354
pythia-1.4b,low,draw_2,13,3,0.023322893116528638
pythia-1.4b,low,draw_2,13,4,0.0
pythia-1.4b,low,draw_2,13,5,0.005316968237003167
pythia-1.4b,low,draw_2,13,6,0.04918903483185881
pythia-1.4b,low,draw_2,13,7,0.034365167755946946
pythia-1.4b,low,draw_2,13,8,0.02630368064013291
pythia-1.4b,low,draw_2,13,9,0.01856619076771316
pythia-1.4b,low,draw_2,13,10,0.005891041322467051
pythia-1.4b,low,draw_2,13,11,0.012912952528570712
pythia-1.4b,low,draw_2,13,12,0.016433584767051944
pythia-1.4b,low,draw_2,13,13,0.03323669874923126
pythia-1.4b,low,draw_2,13,14,0.011658331470259143
pythia-1.4b,low,draw_2,13,15,0.017493501259066725
pythia-1.4b,low,draw_2,14,0,0.0196250206804755
pythia-1.4b,low,draw_2,14,1,0.07316053289320268
pythia-1.4b,low,draw_2,14,2,0.011678084956063598
pythia-1.4b,low,draw_2,14,3,0.00013188203495294234
pythia-1.4b,low,draw_2,14,4,0.019710248040944886
pythia-1.4b,low,draw_2,14,5,0.04611498901035654
pythia-1.4b,low,draw_2,14,6,0.019436406286668848
pythia-1.4b,low,draw_2,14,7,0.038324951023349214
pythia-1.4b,low,draw_2,14,8,0.020845309803591314
pythia-1.4b,low,draw_2,14,9,0.009357448504789643
pythia-1.4b,low,draw_2,14,10,0.013599230429566048
pythia-1.4b,low,draw_2,14,11,0.023496692139322036
pythia-1.4b,low,draw_2,14,12,0.02737783538464667
pythia-1.4b,low,draw_2,14,13,0.026195266975664194
pythia-1.4b,low,draw_2,14,14,0.05174081451273943
pythia-1.4b,low,draw_2,14,15,0.01177541127806545
pythia-1.4b,low,draw_2,15,0,0.035767849779969565
pythia-1.4b,low,draw_2,15,1,0.02585567925513448
pythia-1.4b,low,draw_2,15,2,0.015192446969414148
pythia-1.4b,low,draw_2,15,3,0.01910993755073793
pythia-1.4b,low,draw_2,15,4,0.026228209527490907
pythia-1.4b,low,draw_2,15,5,0.04494627517956919
pythia-1.4b,low,draw_2,15,6,0.02590028985981016
pythia-1.4b,low,draw_2,15,7,0.01875994270922252
pythia-1.4b,low,draw_2,15,8,0.014543539203580074
