model,draw,band,layer,head,entropy_base,entropy_circuit,delta_entropy
pythia-70m,draw_2,medium,3,3,2.5534861087799072,2.5534861087799072,0.0
pythia-70m,draw_2,medium,3,4,3.0408120155334477,3.0408120155334473,-4.440892098500626e-16
pythia-70m,draw_2,medium,3,5,0.739141583442688,0.739141583442688,0.0
pythia-70m,draw_2,medium,3,6,0.4237752854824066,0.4237752854824066,0.0
pythia-70m,draw_2,medium,3,7,3.249884605407715,3.249884605407715,0.0
pythia-70m,draw_2,medium,4,0,2.151676177978516,2.1516761779785156,-4.440892098500626e-16
pythia-70m,draw_2,medium,4,1,0.5507411956787109,0.5507411956787109,0.0
pythia-70m,draw_2,medium,4,2,0.9595751762390136,0.9595751762390137,1.1102230246251565e-16
pythia-70m,draw_2,medium,4,3,0.0530920252203941,0.053092025220394135,3.469446951953614e-17
pythia-70m,draw_2,medium,4,4,1.021259903907776,1.0212599039077759,-2.220446049250313e-16
pythia-70m,draw_2,medium,4,5,1.1415315866470337,1.1415315866470337,0.0
pythia-70m,draw_2,medium,4,6,0.8724053502082825,0.8724053502082825,0.0
pythia-70m,draw_2,medium,4,7,0.9288302063941956,0.9288302063941956,0.0
pythia-70m,draw_2,medium,5,0,0.8047987818717957,0.80523681640625,0.0004380345344543457
pythia-70m,draw_2,medium,5,1,0.7208817601203918,0.7197972536087036,-0.0010845065116882324
pythia-70m,draw_2,medium,5,2,0.3758525848388672,0.3786742389202118,0.0028216540813446045
pythia-70m,draw_2,medium,5,3,0.1635355949401855,0.1613369584083557,-0.0021986365318297785
pythia-70m,draw_2,medium,5,4,0.1503556370735168,0.152260422706604,0.0019047856330872137
pythia-70m,draw_2,medium,5,5,0.4657550156116485,0.47040846943855286,0.004653453826904352
pythia-70m,draw_2,medium,5,6,0.1253677606582641,0.1254643350839615,9.657442569738217e-05
pythia-70m,draw_2,medium,5,7,0.6722970008850098,0.6746122241020203,0.002315223217010498
pythia-70m,draw_2,high,0,0,3.874122142791748,3.874122142791748,0.0
pythia-70m,draw_2,high,0,1,2.60058856010437,2.60058856010437,0.0
pythia-70m,draw_2,high,0,2,2.36499285697937,2.36499285697937,0.0
pythia-70m,draw_2,high,0,3,0.6387994885444641,0.6387994885444641,0.0
pythia-70m,draw_2,high,0,4,2.180185079574585,2.180185079574585,0.0
pythia-70m,draw_2,high,0,5,1.7898147106170654,1.7898147106170654,0.0
pythia-70m,draw_2,high,0,6,2.070756196975708,2.070756196975708,0.0
pythia-70m,draw_2,high,0,7,2.131147623062134,2.131147623062134,0.0
pythia-70m,draw_2,high,1,0,3.638354539871216,3.638354539871216,0.0
pythia-70m,draw_2,high,1,1,2.1448304653167725,2.1448304653167725,0.0
pythia-70m,draw_2,high,1,2,2.4768946170806885,2.4768946170806885,0.0
pythia-70m,draw_2,high,1,3,2.981407880783081,2.981407880783081,0.0
pythia-70m,draw_2,high,1,4,3.320881128311157,3.3208811283111572,4.440892098500626e-16
pythia-70m,draw_2,high,1,5,3.243893384933472,3.2438933849334717,-4.440892098500626e-16
pythia-70m,draw_2,high,1,6,3.476919412612915,3.476919412612915,0.0
pythia-70m,draw_2,high,1,7,1.814550757408142,1.814550757408142,0.0
pythia-70m,draw_2,high,2,0,3.280068874359131,3.280068874359131,0.0
pythia-70m,draw_2,high,2,1,0.7044112086296082,0.7044112086296082,0.0
pythia-70m,draw_2,high,2,2,3.725164890289306,3.7251648902893066,4.440892098500626e-16
pythia-70m,draw_2,high,2,3,3.2601735591888428,3.2601735591888428,0.0
pythia-70m,draw_2,high,2,4,2.0322391986846924,2.0322391986846924,0.0
pythia-70m,draw_2,high,2,5,3.8529906272888175,3.8529906272888184,8.881784197001252e-16
pythia-70m,draw_2,high,2,6,1.6273152828216553,1.6273152828216553,0.0
pythia-70m,draw_2,high,2,7,2.666835308074951,2.666835308074951,0.0
pythia-70m,draw_2,high,3,0,1.9899965524673464,1.9899965524673462,-2.220446049250313e-16
pythia-70m,draw_2,high,3,1,0.941766917705536,0.9417669177055359,-1.1102230246251565e-16
pythia-70m,draw_2,high,3,2,3.784737348556519,3.7847373485565186,-4.440892098500626e-16
pythia-70m,draw_2,high,3,3,2.5824360847473145,2.5824360847473145,0.0
pythia-70m,draw_2,high,3,4,3.0964088439941406,3.0964088439941406,0.0
pythia-70m,draw_2,high,3,5,0.6220366954803467,0.6220366954803467,0.0
pythia-70m,draw_2,high,3,6,0.3305261433124542,0.3305261433124542,0.0
pythia-70m,draw_2,high,3,7,3.37626051902771,3.37626051902771,0.0
pythia-70m,draw_2,high,4,0,2.118643283843994,2.118643283843994,0.0
pythia-70m,draw_2,high,4,1,0.4222484230995178,0.4222484230995178,0.0
pythia-70m,draw_2,high,4,2,1.0647923946380615,1.0647923946380615,0.0
pythia-70m,draw_2,high,4,3,0.1006651446223259,0.1006651446223259,0.0
pythia-70m,draw_2,high,4,4,0.7144144773483276,0.7144144773483276,0.0
pythia-70m,draw_2,high,4,5,1.2037307024002075,1.2037307024002075,0.0
pythia-70m,draw_2,high,4,6,0.762306272983551,0.762306272983551,0.0
pythia-70m,draw_2,high,4,7,0.8727998733520508,0.8727998733520508,0.0
pythia-70m,draw_2,high,5,0,0.6672192215919495,0.6708447337150574,0.00362551212310791
pythia-70m,draw_2,high,5,1,0.675336480140686,0.6744635701179504,-0.0008729100227355957
pythia-70m,draw_2,high,5,2,0.2670736014842987,0.26729586720466614,0.00022226572036743164
pythia-70m,draw_2,high,5,3,0.236722782254219,0.23687100410461426,0.00014822185039525815
pythia-70m,draw_2,high,5,4,0.07475146651268,0.07205477356910706,-0.0026966929435729425
pythia-70m,draw_2,high,5,5,0.3826878666877746,0.38359346985816956,0.000905603170394953
pythia-70m,draw_2,high,5,6,0.1057616844773292,0.10561952739953995,-0.00014215707778925113
pythia-70m,draw_2,high,5,7,0.6134098172187805,0.6114146709442139,-0.0019951462745666504
pythia-70m,draw_2,very_high,0,0,3.900966167449951,3.900966167449951,0.0
pythia-70m,draw_2,very_high,0,1,2.462742567062378,2.462742567062378,0.0
pythia-70m,draw_2,very_high,0,2,2.0763556957244877,2.0763556957244873,-4.440892098500626e-16
pythia-70m,draw_2,very_high,0,3,0.8246340751647949,0.8246340751647949,0.0
pythia-70m,draw_2,very_high,0,4,2.172482252120972,2.1724822521209717,-4.440892098500626e-16
pythia-70m,draw_2,very_high,0,5,2.013319730758667,2.013319730758667,0.0
pythia-70m,draw_2,very_high,0,6,2.041646957397461,2.041646957397461,0.0
pythia-70m,draw_2,very_high,0,7,2.094658851623535,2.094658851623535,0.0
pythia-70m,draw_2,very_high,1,0,3.562131643295288,3.562131643295288,0.0
pythia-70m,draw_2,very_high,1,1,2.220802068710327,2.220802068710327,0.0
pythia-70m,draw_2,very_high,1,2,2.288501024246216,2.288501024246216,0.0
pythia-70m,draw_2,very_high,1,3,3.018206834793091,3.018206834793091,0.0
pythia-70m,draw_2,very_high,1,4,3.497380256652832,3.497380256652832,0.0
pythia-70m,draw_2,very_high,1,5,3.147608518600464,3.147608518600464,0.0
pythia-70m,draw_2,very_high,1,6,3.465492010116577,3.465492010116577,0.0
pythia-70m,draw_2,very_high,1,7,1.9430525302886963,1.9430525302886963,0.0
pythia-70m,draw_2,very_high,2,0,3.3885204792022705,3.3885204792022705,0.0
pythia-70m,draw_2,very_high,2,1,0.7492130398750305,0.7492130398750305,0.0
pythia-70m,draw_2,very_high,2,2,3.7684786319732666,3.7684786319732666,0.0
pythia-70m,draw_2,very_high,2,3,3.2732043266296387,3.2732043266296387,0.0
pythia-70m,draw_2,very_high,2,4,2.0528500080108643,2.0528500080108643,0.0
pythia-70m,draw_2,very_high,2,5,3.844740152359009,3.844740152359009,0.0
pythia-70m,draw_2,very_high,2,6,1.4897043704986572,1.4897043704986572,0.0
pythia-70m,draw_2,very_high,2,7,2.708275318145752,2.708275318145752,0.0
pythia-70m,draw_2,very_high,3,0,1.7584939002990725,1.7584939002990723,-2.220446049250313e-16
pythia-70m,draw_2,very_high,3,1,0.7727509140968323,0.7727509140968323,0.0
pythia-70m,draw_2,very_high,3,2,3.870126724243164,3.870126724243164,0.0
pythia-70m,draw_2,very_high,3,3,2.666517496109009,2.666517496109009,0.0
pythia-70m,draw_2,very_high,3,4,3.0401556491851807,3.0401556491851807,0.0
pythia-70m,draw_2,very_high,3,5,0.4689715504646301,0.4689715504646301,0.0
pythia-70m,draw_2,very_high,3,6,0.2359190881252288,0.23591908812522888,8.326672684688674e-17
pythia-70m,draw_2,very_high,3,7,3.489876508712769,3.4898765087127686,-4.440892098500626e-16
pythia-70m,draw_2,very_high,4,0,2.280381202697754,2.280381202697754,0.0
pythia-70m,draw_2,very_high,4,1,0.4015271067619324,0.4015271067619324,0.0
pythia-70m,draw_2,very_high,4,2,0.9796071648597716,0.9796071648597717,1.1102230246251565e-16
pythia-70m,draw_2,very_high,4,3,0.1838455498218536,0.18384554982185364,2.7755575615628914e-17
pythia-70m,draw_2,very_high,4,4,0.5206953883171082,0.5206953883171082,0.0
pythia-70m,draw_2,very_high,4,5,1.2110086679458618,1.2110086679458618,0.0
pythia-70m,draw_2,very_high,4,6,0.5764966011047363,0.5764966011047363,0.0
pythia-70m,draw_2,very_high,4,7,0.8244824409484863,0.8244824409484863,0.0
pythia-70m,draw_2,very_high,5,0,0.6279021501541138,0.6270797848701477,-0.0008223652839660645
pythia-70m,draw_2,very_high,5,1,0.6247225999832153,0.6231955885887146,-0.0015270113945007324
pythia-70m,draw_2,very_high,5,2,0.2447510808706283,0.2441694438457489,-0.0005816370248794001
pythia-70m,draw_2,very_high,5,3,0.2125150859355926,0.20285116136074066,-0.009663924574851934
pythia-70m,draw_2,very_high,5,4,0.0717865824699401,0.07525241374969482,0.003465831279754722
pythia-70m,draw_2,very_high,5,5,0.3650478720664978,0.36445266008377075,-0.0005952119827270508
pythia-70m,draw_2,very_high,5,6,0.121169589459896,0.12118466198444366,1.5072524547660171e-05
pythia-70m,draw_2,very_high,5,7,0.5851944088935852,0.5843376517295837,-0.0008567571640014648
pythia-70m,draw_2,control,0,0,3.845439195632935,3.8454391956329346,-4.440892098500626e-16
pythia-70m,draw_2,control,0,1,2.506900787353516,2.5069007873535156,-4.440892098500626e-16
pythia-70m,draw_2,control,0,2,2.157247543334961,2.157247543334961,0.0
pythia-70m,draw_2,control,0,3,0.7885659337043762,0.7885659337043762,0.0
pythia-70m,draw_2,control,0,4,2.204219341278076,2.204219341278076,0.0
pythia-70m,draw_2,control,0,5,1.927741289138794,1.927741289138794,0.0
pythia-70m,draw_2,control,0,6,2.077719449996948,2.0777194499969482,4.440892098500626e-16
pythia-70m,draw_2,control,0,7,2.060347557067871,2.060347557067871,0.0
pythia-70m,draw_2,control,1,0,3.5151567459106445,3.5151567459106445,0.0
pythia-70m,draw_2,control,1,1,2.149615526199341,2.149615526199341,0.0
pythia-70m,draw_2,control,1,2,2.301532030105591,2.301532030105591,0.0
pythia-70m,draw_2,control,1,3,3.0356125831604004,3.0356125831604004,0.0
pythia-70m,draw_2,control,1,4,3.410123109817505,3.410123109817505,0.0
pythia-70m,draw_2,control,1,5,3.1662392616271973,3.1662392616271973,0.0
pythia-70m,draw_2,control,1,6,3.3406152725219727,3.3406152725219727,0.0
pythia-70m,draw_2,control,1,7,1.7933409214019775,1.7933409214019775,0.0
pythia-70m,draw_2,control,2,0,3.361419200897217,3.361419200897217,0.0
pythia-70m,draw_2,control,2,1,0.7318450212478638,0.7318450212478638,0.0
pythia-70m,draw_2,control,2,2,3.759903907775879,3.759903907775879,0.0
pythia-70m,draw_2,control,2,3,3.260437250137329,3.260437250137329,0.0
pythia-70m,draw_2,control,2,4,2.0530314445495605,2.0530314445495605,0.0
pythia-70m,draw_2,control,2,5,3.833550453186035,3.833550453186035,0.0
pythia-70m,draw_2,control,2,6,1.483339548110962,1.483339548110962,0.0
pythia-70m,draw_2,control,2,7,2.719520330429077,2.719520330429077,0.0
pythia-70m,draw_2,control,3,0,1.754306674003601,1.754306674003601,0.0
pythia-70m,draw_2,control,3,1,0.7978782057762146,0.7978782057762146,0.0
pythia-70m,draw_2,control,3,2,3.859116792678833,3.859116792678833,0.0
pythia-70m,draw_2,control,3,3,2.6175363063812256,2.6175363063812256,0.0
pythia-70m,draw_2,control,3,4,3.106208324432373,3.106208324432373,0.0
pythia-70m,draw_2,control,3,5,0.4663834869861603,0.4663834869861603,0.0
pythia-70m,draw_2,control,3,6,0.2530223429203033,0.25302234292030334,5.551115123125783e-17
pythia-70m,draw_2,control,3,7,3.499122381210327,3.499122381210327,0.0
pythia-70m,draw_2,control,4,0,2.163433074951172,2.163433074951172,0.0
pythia-70m,draw_2,control,4,1,0.430507481098175,0.43050748109817505,5.551115123125783e-17
pythia-70m,draw_2,control,4,2,1.0343900918960571,1.0343900918960571,0.0
pythia-70m,draw_2,control,4,3,0.1688830852508545,0.1688830852508545,0.0
pythia-70m,draw_2,control,4,4,0.5313540101051331,0.5313540101051331,0.0
pythia-70m,draw_2,control,4,5,1.0623886585235596,1.0623886585235596,0.0
pythia-70m,draw_2,control,4,6,0.5902708768844604,0.5902708768844604,0.0
pythia-70m,draw_2,control,4,7,0.835631251335144,0.835631251335144,0.0
pythia-70m,draw_2,control,5,0,0.5355129837989807,0.5371225476264954,0.0016095638275146484
pythia-70m,draw_2,control,5,1,0.588284432888031,0.5876571536064148,-0.0006272792816162109
pythia-70m,draw_2,control,5,2,0.2573377192020416,0.25497663021087646,-0.002361088991165161
pythia-70m,draw_2,control,5,3,0.2105063050985336,0.2086758017539978,-0.0018305033445357999
pythia-70m,draw_2,control,5,4,0.1036815047264099,0.10368047654628754,-1.0281801223616105e-06
pythia-70m,draw_2,control,5,5,0.3421691954135895,0.34374743700027466,0.0015782415866851807
pythia-70m,draw_2,control,5,6,0.1119607239961624,0.10976426303386688,-0.0021964609622955183
pythia-70m,draw_2,control,5,7,0.5696454048156738,0.566795289516449,-0.0028501152992248535
pythia-70m,draw_3,low,0,0,3.924602031707764,3.9246020317077637,-4.440892098500626e-16
pythia-70m,draw_3,low,0,1,2.7538318634033203,2.7538318634033203,0.0
pythia-70m,draw_3,low,0,2,2.6714658737182617,2.6714658737182617,0.0
pythia-70m,draw_3,low,0,3,0.4556787014007568,0.45567870140075684,5.551115123125783e-17
pythia-70m,draw_3,low,0,4,2.025233268737793,2.025233268737793,0.0
pythia-70m,draw_3,low,0,5,1.7703076601028442,1.7703076601028442,0.0
pythia-70m,draw_3,low,0,6,2.156871795654297,2.156871795654297,0.0
pythia-70m,draw_3,low,0,7,2.3632800579071045,2.3632800579071045,0.0
pythia-70m,draw_3,low,1,0,3.7253284454345694,3.7253284454345703,8.881784197001252e-16
pythia-70m,draw_3,low,1,1,2.110722541809082,2.110722541809082,0.0
pythia-70m,draw_3,low,1,2,2.648887157440185,2.6488871574401855,4.440892098500626e-16
pythia-70m,draw_3,low,1,3,2.9274442195892334,2.9274442195892334,0.0
pythia-70m,draw_3,low,1,4,3.201055765151977,3.2010557651519775,4.440892098500626e-16
pythia-70m,draw_3,low,1,5,3.280750274658203,3.280750274658203,0.0
pythia-70m,draw_3,low,1,6,3.345029830932617,3.345029830932617,0.0
pythia-70m,draw_3,low,1,7,1.7754714488983154,1.7754714488983154,0.0
pythia-70m,draw_3,low,2,0,3.189344644546509,3.195326089859009,0.0059814453125
pythia-70m,draw_3,low,2,1,0.7343425750732422,0.7394509315490723,0.005108356475830078
pythia-70m,draw_3,low,2,2,3.675576686859131,3.6705853939056396,-0.004991292953491211
pythia-70m,draw_3,low,2,3,3.2821204662323,3.2789645195007324,-0.003155946731567383
pythia-70m,draw_3,low,2,4,1.9481101036071775,1.9597207307815552,0.011610627174377663
pythia-70m,draw_3,low,2,5,3.924457311630249,3.9292919635772705,0.004834651947021484
pythia-70m,draw_3,low,2,6,2.0187876224517822,2.0295939445495605,0.01080632209777832
pythia-70m,draw_3,low,2,7,2.556703329086304,2.5640647411346436,0.0073614120483394
pythia-70m,draw_3,low,3,0,2.1850032806396484,2.1946098804473877,0.009606599807739258
pythia-70m,draw_3,low,3,1,1.269435167312622,1.273667812347412,0.004232645034790039
pythia-70m,draw_3,low,3,2,3.680643796920776,3.696558713912964,0.015914916992187944
pythia-70m,draw_3,low,3,3,2.7801876068115234,2.7995572090148926,0.01936960220336914
pythia-70m,draw_3,low,3,4,3.0737240314483643,3.0926694869995117,0.01894545555114746
pythia-70m,draw_3,low,3,5,0.955065667629242,0.9712904095649719,0.01622474193572987
pythia-70m,draw_3,low,3,6,0.6339752674102783,0.628941535949707,-0.005033731460571289
pythia-70m,draw_3,low,3,7,3.189442873001098,3.1836371421813965,-0.005805730819701704
pythia-70m,draw_3,low,4,0,2.4976279735565186,2.521257162094116,0.023629188537597656
pythia-70m,draw_3,low,4,1,0.6543721556663513,0.659611701965332,0.005239546298980713
pythia-70m,draw_3,low,4,2,0.887213945388794,0.920355498790741,0.03314155340194702
pythia-70m,draw_3,low,4,3,0.0268871132284402,0.027223879471421242,0.0003367662429810403
pythia-70m,draw_3,low,4,4,1.2542914152145386,1.2814849615097046,0.027193546295166016
pythia-70m,draw_3,low,4,5,1.4525028467178345,1.4633368253707886,0.010833978652954102
pythia-70m,draw_3,low,4,6,0.9037950038909912,0.9332324266433716,0.02943742275238037
pythia-70m,draw_3,low,4,7,1.3028349876403809,1.3004988431930542,-0.00233614444732666
pythia-70m,draw_3,low,5,0,0.6920312643051147,0.7097700238227844,0.017738759517669678
pythia-70m,draw_3,low,5,1,0.8216387033462524,0.8210182785987854,-0.000620424747467041
pythia-70m,draw_3,low,5,2,0.3612999022006988,0.3686188757419586,0.007318973541259821
pythia-70m,draw_3,low,5,3,0.1981239467859268,0.1978294849395752,-0.0002944618463515958
pythia-70m,draw_3,low,5,4,0.1313192546367645,0.13188427686691284,0.0005650222301483432
pythia-70m,draw_3,low,5,5,0.543032705783844,0.5368093252182007,-0.0062233805656433105
pythia-70m,draw_3,low,5,6,0.127656415104866,0.15861211717128754,0.030955702066421537
pythia-70m,draw_3,low,5,7,0.7519156336784363,0.7502161860466003,-0.0016994476318359375
pythia-70m,draw_3,medium,0,0,3.877317190170288,3.877317190170288,0.0
pythia-70m,draw_3,medium,0,1,2.6398839950561523,2.6398839950561523,0.0
pythia-70m,draw_3,medium,0,2,2.513516426086426,2.513516426086426,0.0
pythia-70m,draw_3,medium,0,3,0.533394992351532,0.533394992351532,0.0
pythia-70m,draw_3,medium,0,4,2.082655906677246,2.082655906677246,0.0
pythia-70m,draw_3,medium,0,5,1.6829923391342163,1.6829923391342163,0.0
pythia-70m,draw_3,medium,0,6,2.0658509731292725,2.0658509731292725,0.0
pythia-70m,draw_3,medium,0,7,2.1316447257995605,2.1316447257995605,0.0
pythia-70m,draw_3,medium,1,0,3.7514069080352783,3.7514069080352783,0.0
pythia-70m,draw_3,medium,1,1,2.184288024902344,2.1842880249023438,-4.440892098500626e-16
pythia-70m,draw_3,medium,1,2,2.540602445602417,2.540602445602417,0.0
pythia-70m,draw_3,medium,1,3,2.98051381111145,2.98051381111145,0.0
pythia-70m,draw_3,medium,1,4,3.2094829082489014,3.2094829082489014,0.0
pythia-70m,draw_3,medium,1,5,3.275327205657959,3.275327205657959,0.0
pythia-70m,draw_3,medium,1,6,3.4316349029541016,3.4316349029541016,0.0
pythia-70m,draw_3,medium,1,7,1.8771549463272093,1.8771549463272095,2.220446049250313e-16
pythia-70m,draw_3,medium,2,0,3.103898763656616,3.103898763656616,0.0
pythia-70m,draw_3,medium,2,1,0.7129581570625305,0.7129581570625305,0.0
pythia-70m,draw_3,medium,2,2,3.7116971015930176,3.7116971015930176,0.0
pythia-70m,draw_3,medium,2,3,3.366624116897583,3.366624116897583,0.0
pythia-70m,draw_3,medium,2,4,1.875391960144043,1.875391960144043,0.0
pythia-70m,draw_3,medium,2,5,3.887156009674072,3.8871560096740723,4.440892098500626e-16
pythia-70m,draw_3,medium,2,6,1.818199872970581,1.818199872970581,0.0
pythia-70m,draw_3,medium,2,7,2.5855143070220947,2.5855143070220947,0.0
pythia-70m,draw_3,medium,3,0,2.0267608165740967,2.0267608165740967,0.0
pythia-70m,draw_3,medium,3,1,1.1539649963378906,1.1539649963378906,0.0
pythia-70m,draw_3,medium,3,2,3.680532455444336,3.680532455444336,0.0
pythia-70m,draw_3,medium,3,3,2.685046672821045,2.685046672821045,0.0
pythia-70m,draw_3,medium,3,4,3.07492733001709,3.07492733001709,0.0
pythia-70m,draw_3,medium,3,5,0.8552889227867126,0.8552889227867126,0.0
pythia-70m,draw_3,medium,3,6,0.575774610042572,0.575774610042572,0.0
pythia-70m,draw_3,medium,3,7,3.230078220367432,3.2300782203674316,-4.440892098500626e-16
pythia-70m,draw_3,medium,4,0,2.4514708518981934,2.4514708518981934,0.0
pythia-70m,draw_3,medium,4,1,0.6324355006217957,0.6324355006217957,0.0
pythia-70m,draw_3,medium,4,2,0.8357199430465698,0.8357199430465698,0.0
pythia-70m,draw_3,medium,4,3,0.0335548818111419,0.03355488181114197,6.938893903907228e-17
pythia-70m,draw_3,medium,4,4,1.1482199430465698,1.1482199430465698,0.0
pythia-70m,draw_3,medium,4,5,1.499390721321106,1.499390721321106,0.0
pythia-70m,draw_3,medium,4,6,0.87131267786026,0.87131267786026,0.0
pythia-70m,draw_3,medium,4,7,1.025905728340149,1.025905728340149,0.0
pythia-70m,draw_3,medium,5,0,0.8474038243293762,0.846514880657196,-0.0008889436721801758
