model,draw,band,layer,head,entropy_mean,entropy_std,entropy_median
pythia-410m,draw_3,control,0,11,3.398784875869751,0.6421779990196228,3.587089776992798
pythia-410m,draw_3,control,0,12,3.2470827102661133,0.6986451148986816,3.4317615032196045
pythia-410m,draw_3,control,0,13,1.9820280075073242,0.5885249972343445,1.9586613178253174
pythia-410m,draw_3,control,0,14,2.739000082015991,0.5824452042579651,2.8814258575439453
pythia-410m,draw_3,control,0,15,2.719917058944702,0.8203239440917969,2.946084976196289
pythia-410m,draw_3,control,1,0,0.7067347764968872,0.2627623677253723,0.670313835144043
pythia-410m,draw_3,control,1,1,1.3265197277069092,0.46697384119033813,1.3232083320617676
pythia-410m,draw_3,control,1,2,4.005433082580566,0.17439192533493042,4.029707431793213
pythia-410m,draw_3,control,1,3,2.9141180515289307,0.5029760003089905,2.995194435119629
pythia-410m,draw_3,control,1,4,2.2452585697174072,0.4183622896671295,2.266786813735962
pythia-410m,draw_3,control,1,5,3.870457410812378,0.1955818384885788,3.8995015621185303
pythia-410m,draw_3,control,1,6,2.7110328674316406,0.5161300897598267,2.7564053535461426
pythia-410m,draw_3,control,1,7,1.859634518623352,0.5035706758499146,1.863095760345459
pythia-410m,draw_3,control,1,8,3.605527400970459,0.36972177028656006,3.636383533477783
pythia-410m,draw_3,control,1,9,1.365761399269104,0.4479869604110718,1.348671793937683
pythia-410m,draw_3,control,1,10,2.8919997215270996,0.5611274838447571,2.918302059173584
pythia-410m,draw_3,control,1,11,2.9209046363830566,0.5132821202278137,3.0069117546081543
pythia-410m,draw_3,control,1,12,2.8037993907928467,0.4261748790740967,2.883803367614746
pythia-410m,draw_3,control,1,13,3.742661714553833,0.23216983675956726,3.76955509185791
pythia-410m,draw_3,control,1,14,2.4884748458862305,0.6023553609848022,2.5323257446289062
pythia-410m,draw_3,control,1,15,0.6359537839889526,0.3088473975658417,0.5890020132064819
pythia-410m,draw_3,control,2,0,3.812379837036133,0.29124322533607483,3.873610019683838
pythia-410m,draw_3,control,2,1,2.5501914024353027,0.5024940371513367,2.550610065460205
pythia-410m,draw_3,control,2,2,1.7021982669830322,0.6076439619064331,1.5340007543563843
pythia-410m,draw_3,control,2,3,3.650393009185791,0.33807244896888733,3.718136787414551
pythia-410m,draw_3,control,2,4,3.7749340534210205,0.24528303742408752,3.819248914718628
pythia-410m,draw_3,control,2,5,2.7861781120300293,0.4459739625453949,2.861856460571289
pythia-410m,draw_3,control,2,6,2.0114359855651855,0.3962526023387909,2.011590003967285
pythia-410m,draw_3,control,2,7,2.9158973693847656,0.33184221386909485,2.922771453857422
pythia-410m,draw_3,control,2,8,3.474468946456909,0.4149210453033447,3.552924394607544
pythia-410m,draw_3,control,2,9,2.5496723651885986,0.49409085512161255,2.5768167972564697
pythia-410m,draw_3,control,2,10,1.5915781259536743,0.43560948967933655,1.5748790502548218
pythia-410m,draw_3,control,2,11,3.4822335243225098,0.44014155864715576,3.5241658687591553
pythia-410m,draw_3,control,2,12,1.2445029020309448,0.3902225196361542,1.1665184497833252
pythia-410m,draw_3,control,2,13,3.8251378536224365,0.3056090176105499,3.896296977996826
pythia-410m,draw_3,control,2,14,3.7777199745178223,0.3304128348827362,3.8412024974823
pythia-410m,draw_3,control,2,15,3.5046615600585938,0.3780163526535034,3.5761234760284424
pythia-410m,draw_3,control,3,0,2.5074520111083984,0.6455193758010864,2.5113492012023926
pythia-410m,draw_3,control,3,1,0.9645295143127441,0.3452318608760834,0.9189776182174683
pythia-410m,draw_3,control,3,2,2.622772455215454,0.5765089988708496,2.6694748401641846
pythia-410m,draw_3,control,3,3,2.6312243938446045,0.6398809552192688,2.6772055625915527
pythia-410m,draw_3,control,3,4,2.469907283782959,0.5754789113998413,2.520982027053833
pythia-410m,draw_3,control,3,5,3.722766637802124,0.40418511629104614,3.820660352706909
pythia-410m,draw_3,control,3,6,4.034471035003662,0.18070897459983826,4.069227695465088
pythia-410m,draw_3,control,3,7,3.8852810859680176,0.3015527129173279,3.9571690559387207
pythia-410m,draw_3,control,3,8,1.879420280456543,0.6523905396461487,1.7954974174499512
pythia-410m,draw_3,control,3,9,2.3354647159576416,0.42928847670555115,2.3486244678497314
pythia-410m,draw_3,control,3,10,2.6457808017730713,0.6605147123336792,2.7099831104278564
pythia-410m,draw_3,control,3,11,2.0600438117980957,0.5978688597679138,2.045681953430176
pythia-410m,draw_3,control,3,12,3.8251614570617676,0.1531865894794464,3.8323898315429688
pythia-410m,draw_3,control,3,13,1.9765987396240234,0.4609009623527527,1.9433971643447876
pythia-410m,draw_3,control,3,14,3.719330310821533,0.3218218684196472,3.7785167694091797
pythia-410m,draw_3,control,3,15,3.799013137817383,0.2720223069190979,3.8482494354248047
pythia-410m,draw_3,control,4,0,1.642477035522461,0.3643527328968048,1.6446892023086548
pythia-410m,draw_3,control,4,1,3.3974311351776123,0.47404587268829346,3.4950971603393555
pythia-410m,draw_3,control,4,2,2.629934072494507,0.5086784362792969,2.723966598510742
pythia-410m,draw_3,control,4,3,3.136716842651367,0.3995637595653534,3.19461727142334
pythia-410m,draw_3,control,4,4,3.757145404815674,0.37767294049263,3.853508710861206
pythia-410m,draw_3,control,4,5,1.720171332359314,0.6795785427093506,1.6521018743515015
pythia-410m,draw_3,control,4,6,3.624647855758667,0.3102371096611023,3.6914491653442383
pythia-410m,draw_3,control,4,7,3.425403356552124,0.3731255829334259,3.501960515975952
pythia-410m,draw_3,control,4,8,3.7707910537719727,0.3322298228740692,3.839542865753174
pythia-410m,draw_3,control,4,9,1.312352180480957,0.2963489294052124,1.3082289695739746
pythia-410m,draw_3,control,4,10,3.580457925796509,0.38272732496261597,3.653322458267212
pythia-410m,draw_3,control,4,11,3.9254963397979736,0.3059998154640198,3.990346908569336
pythia-410m,draw_3,control,4,12,4.088075637817383,0.1674187332391739,4.126830101013184
pythia-410m,draw_3,control,4,13,3.841318368911743,0.21499009430408478,3.8692526817321777
pythia-410m,draw_3,control,4,14,3.3702733516693115,0.22359389066696167,3.393584728240967
pythia-410m,draw_3,control,4,15,2.719092845916748,0.3332175016403198,2.7417733669281006
pythia-410m,draw_3,control,5,0,3.014857292175293,0.3653219938278198,3.023815155029297
pythia-410m,draw_3,control,5,1,2.710825204849243,0.41970688104629517,2.741746187210083
pythia-410m,draw_3,control,5,2,0.4928421378135681,0.1729821264743805,0.45957985520362854
pythia-410m,draw_3,control,5,3,3.6426784992218018,0.3169291913509369,3.682481050491333
pythia-410m,draw_3,control,5,4,2.248304843902588,0.5913896560668945,2.3303253650665283
pythia-410m,draw_3,control,5,5,1.9239121675491333,0.5816007852554321,1.9413976669311523
pythia-410m,draw_3,control,5,6,3.3650338649749756,0.21127550303936005,3.39741849899292
pythia-410m,draw_3,control,5,7,3.7069520950317383,0.1247372254729271,3.7158823013305664
pythia-410m,draw_3,control,5,8,2.1096034049987793,0.4621545076370239,2.125849962234497
pythia-410m,draw_3,control,5,9,2.037508726119995,0.36672794818878174,2.068497896194458
pythia-410m,draw_3,control,5,10,3.951608180999756,0.2596744894981384,4.016862869262695
pythia-410m,draw_3,control,5,11,2.739140033721924,0.6832835078239441,2.8609354496002197
pythia-410m,draw_3,control,5,12,2.1662421226501465,0.4098428785800934,2.204423427581787
pythia-410m,draw_3,control,5,13,2.7859065532684326,0.4494175910949707,2.8119659423828125
pythia-410m,draw_3,control,5,14,3.035832405090332,0.3903844356536865,3.084477663040161
pythia-410m,draw_3,control,5,15,2.63891339302063,0.4237261712551117,2.6768879890441895
pythia-410m,draw_3,control,6,0,0.15708784759044647,0.11110317707061768,0.12844283878803253
pythia-410m,draw_3,control,6,1,3.8130860328674316,0.2742195129394531,3.8599209785461426
pythia-410m,draw_3,control,6,2,3.4632985591888428,0.35365530848503113,3.489218235015869
pythia-410m,draw_3,control,6,3,1.0631844997406006,0.6707954406738281,0.9850530624389648
pythia-410m,draw_3,control,6,4,1.780859112739563,0.4759385585784912,1.7746456861495972
pythia-410m,draw_3,control,6,5,2.4232308864593506,0.4618905484676361,2.5117034912109375
pythia-410m,draw_3,control,6,6,3.622037649154663,0.3500174582004547,3.691345453262329
pythia-410m,draw_3,control,6,7,3.648911714553833,0.24421802163124084,3.661517858505249
pythia-410m,draw_3,control,6,8,1.0740023851394653,0.3462052047252655,1.0501697063446045
pythia-410m,draw_3,control,6,9,2.0644729137420654,0.6286885738372803,2.079838752746582
pythia-410m,draw_3,control,6,10,3.007558822631836,0.319641649723053,3.0150039196014404
pythia-410m,draw_3,control,6,11,3.7701475620269775,0.1959010362625122,3.786470890045166
pythia-410m,draw_3,control,6,12,3.534148693084717,0.22361020743846893,3.5467426776885986
pythia-410m,draw_3,control,6,13,2.4868414402008057,0.2669436037540436,2.4704298973083496
pythia-410m,draw_3,control,6,14,2.5998375415802,0.6465780735015869,2.681654453277588
pythia-410m,draw_3,control,6,15,2.698528289794922,0.4869188070297241,2.739731788635254
pythia-410m,draw_3,control,7,0,1.6278377771377563,0.34291231632232666,1.552812099456787
pythia-410m,draw_3,control,7,1,0.757472038269043,0.27404987812042236,0.7345222234725952
pythia-410m,draw_3,control,7,2,1.7641539573669434,0.4418737590312958,1.7619909048080444
pythia-410m,draw_3,control,7,3,2.858891010284424,0.5409342050552368,2.890615463256836
pythia-410m,draw_3,control,7,4,3.73112416267395,0.24642597138881683,3.760301113128662
pythia-410m,draw_3,control,7,5,1.7395998239517212,0.46785664558410645,1.7311855554580688
pythia-410m,draw_3,control,7,6,3.71775221824646,0.2944059371948242,3.7810251712799072
pythia-410m,draw_3,control,7,7,1.1703057289123535,0.2839272618293762,1.1598936319351196
pythia-410m,draw_3,control,7,8,0.5351940393447876,0.25188589096069336,0.52182936668396
pythia-410m,draw_3,control,7,9,3.139158010482788,0.3848766088485718,3.144005298614502
pythia-410m,draw_3,control,7,10,2.206343650817871,0.4132487177848816,2.220486640930176
pythia-410m,draw_3,control,7,11,3.1583995819091797,0.3826022148132324,3.253295660018921
pythia-410m,draw_3,control,7,12,3.519838809967041,0.3114836812019348,3.5791406631469727
pythia-410m,draw_3,control,7,13,1.7090445756912231,0.6712708473205566,1.6838740110397339
pythia-410m,draw_3,control,7,14,2.2741193771362305,0.7900466322898865,2.3185641765594482
pythia-410m,draw_3,control,7,15,1.299525499343872,0.4003036618232727,1.250844955444336
pythia-410m,draw_3,control,8,0,3.1929335594177246,0.3065398931503296,3.2306406497955322
pythia-410m,draw_3,control,8,1,1.9169964790344238,0.6314180493354797,1.9201582670211792
pythia-410m,draw_3,control,8,2,2.5436739921569824,0.29795974493026733,2.5320091247558594
pythia-410m,draw_3,control,8,3,2.8670339584350586,0.5150518417358398,2.9200656414031982
pythia-410m,draw_3,control,8,4,3.292941093444824,0.42024508118629456,3.3543920516967773
pythia-410m,draw_3,control,8,5,2.8586037158966064,0.2816714942455292,2.875443696975708
pythia-410m,draw_3,control,8,6,0.47243839502334595,0.31368905305862427,0.3828432857990265
pythia-410m,draw_3,control,8,7,1.2699997425079346,0.6165720820426941,1.2199803590774536
pythia-410m,draw_3,control,8,8,3.0175366401672363,0.40123170614242554,3.039921760559082
pythia-410m,draw_3,control,8,9,0.660221517086029,0.4019988775253296,0.5773471593856812
pythia-410m,draw_3,control,8,10,3.5803165435791016,0.4430481493473053,3.7022266387939453
pythia-410m,draw_3,control,8,11,3.4408957958221436,0.24965433776378632,3.493910551071167
pythia-410m,draw_3,control,8,12,2.4504878520965576,0.2866913080215454,2.4517972469329834
pythia-410m,draw_3,control,8,13,3.849993944168091,0.20031170547008514,3.869312286376953
pythia-410m,draw_3,control,8,14,3.5859768390655518,0.41703328490257263,3.6651830673217773
pythia-410m,draw_3,control,8,15,3.701904773712158,0.3056107461452484,3.7780466079711914
pythia-410m,draw_3,control,9,0,1.1201636791229248,0.36099299788475037,1.1621084213256836
pythia-410m,draw_3,control,9,1,3.131542205810547,0.18223866820335388,3.1104135513305664
pythia-410m,draw_3,control,9,2,3.5119869709014893,0.3231191337108612,3.552402973175049
pythia-410m,draw_3,control,9,3,3.6723411083221436,0.28756657242774963,3.7227511405944824
pythia-410m,draw_3,control,9,4,3.2663049697875977,0.530127227306366,3.287230968475342
pythia-410m,draw_3,control,9,5,1.339201807975769,0.29649245738983154,1.3347084522247314
pythia-410m,draw_3,control,9,6,2.980882167816162,0.5280648469924927,3.0406463146209717
pythia-410m,draw_3,control,9,7,2.0652527809143066,0.4170566201210022,2.077085018157959
pythia-410m,draw_3,control,9,8,1.625352382659912,0.580021321773529,1.5790674686431885
pythia-410m,draw_3,control,9,9,1.385251522064209,0.2585754096508026,1.4371033906936646
pythia-410m,draw_3,control,9,10,2.281259536743164,0.40758150815963745,2.257380962371826
pythia-410m,draw_3,control,9,11,0.8754714727401733,0.3203161060810089,0.827225923538208
pythia-410m,draw_3,control,9,12,2.4396812915802,0.42933908104896545,2.4535181522369385
pythia-410m,draw_3,control,9,13,2.7553257942199707,0.30997025966644287,2.781877279281616
pythia-410m,draw_3,control,9,14,2.049483060836792,0.6480101346969604,2.032674551010132
pythia-410m,draw_3,control,9,15,3.4543559551239014,0.4496515393257141,3.5727906227111816
pythia-410m,draw_3,control,10,0,1.1916102170944214,0.5330491662025452,1.1391968727111816
pythia-410m,draw_3,control,10,1,2.7480225563049316,0.3674335181713104,2.748600959777832
pythia-410m,draw_3,control,10,2,2.8817408084869385,0.6181740164756775,2.945911407470703
pythia-410m,draw_3,control,10,3,2.289820671081543,0.5709308385848999,2.3428595066070557
pythia-410m,draw_3,control,10,4,2.0262553691864014,0.7289149761199951,2.1101737022399902
pythia-410m,draw_3,control,10,5,2.724163293838501,0.38812553882598877,2.7930104732513428
pythia-410m,draw_3,control,10,6,3.6717171669006348,0.24882356822490692,3.708435535430908
pythia-410m,draw_3,control,10,7,2.8337459564208984,0.5003841519355774,2.8439583778381348
pythia-410m,draw_3,control,10,8,0.8898717164993286,0.4701278805732727,0.7899281978607178
pythia-410m,draw_3,control,10,9,0.22423915565013885,0.28265270590782166,0.12706167995929718
pythia-410m,draw_3,control,10,10,3.762240171432495,0.23392538726329803,3.803025245666504
pythia-410m,draw_3,control,10,11,2.5190224647521973,0.5544442534446716,2.57594895362854
pythia-410m,draw_3,control,10,12,3.337770462036133,0.33255329728126526,3.3644933700561523
pythia-410m,draw_3,control,10,13,2.856201171875,0.5765503644943237,2.887065887451172
pythia-410m,draw_3,control,10,14,2.0604124069213867,0.525806725025177,2.0279881954193115
pythia-410m,draw_3,control,10,15,2.55478572845459,0.4076412618160248,2.5617170333862305
pythia-410m,draw_3,control,11,0,1.8909333944320679,0.577208936214447,1.841878056526184
pythia-410m,draw_3,control,11,1,2.0284981727600098,0.557127058506012,2.0170528888702393
pythia-410m,draw_3,control,11,2,0.766392171382904,0.4666268229484558,0.673377275466919
pythia-410m,draw_3,control,11,3,2.54888653755188,0.46905237436294556,2.505361795425415
pythia-410m,draw_3,control,11,4,2.3310089111328125,0.4552789032459259,2.347278118133545
pythia-410m,draw_3,control,11,5,0.8385254144668579,0.4538354277610779,0.7558349967002869
pythia-410m,draw_3,control,11,6,2.0619633197784424,0.5861750841140747,2.0917348861694336
pythia-410m,draw_3,control,11,7,1.9414570331573486,0.539161205291748,1.9258993864059448
pythia-410m,draw_3,control,11,8,2.5557451248168945,0.5437483191490173,2.6015000343322754
pythia-410m,draw_3,control,11,9,2.403304100036621,0.5807455778121948,2.4115374088287354
pythia-410m,draw_3,control,11,10,1.0348451137542725,0.4017411768436432,0.962989091873169
pythia-410m,draw_3,control,11,11,0.7597346305847168,0.5154813528060913,0.6147481203079224
pythia-410m,draw_3,control,11,12,1.6774810552597046,0.6439200043678284,1.5834015607833862
pythia-410m,draw_3,control,11,13,2.624852418899536,0.5199791789054871,2.7203609943389893
pythia-410m,draw_3,control,11,14,0.4452899098396301,0.34084635972976685,0.36146196722984314
pythia-410m,draw_3,control,11,15,3.306654691696167,0.4013013243675232,3.3694889545440674
pythia-410m,draw_3,control,12,0,2.389188051223755,0.46267855167388916,2.3942840099334717
pythia-410m,draw_3,control,12,1,3.5186095237731934,0.32018378376960754,3.5543763637542725
pythia-410m,draw_3,control,12,2,2.56745982170105,0.4354524612426758,2.5856220722198486
pythia-410m,draw_3,control,12,3,2.020829677581787,0.45866659283638,1.9553766250610352
pythia-410m,draw_3,control,12,4,2.643047332763672,0.5108642578125,2.7590909004211426
pythia-410m,draw_3,control,12,5,3.248751163482666,0.315856397151947,3.25763201713562
pythia-410m,draw_3,control,12,6,2.402268409729004,0.6053123474121094,2.4359354972839355
pythia-410m,draw_3,control,12,7,3.335512638092041,0.49563494324684143,3.4548966884613037
pythia-410m,draw_3,control,12,8,1.1294854879379272,0.5333104729652405,1.0353730916976929
pythia-410m,draw_3,control,12,9,2.57953143119812,0.5844877362251282,2.5957319736480713
pythia-410m,draw_3,control,12,10,2.9785959720611572,0.30357763171195984,2.976308822631836
pythia-410m,draw_3,control,12,11,2.9718570709228516,0.5201848745346069,3.0634939670562744
pythia-410m,draw_3,control,12,12,3.473381519317627,0.32821932435035706,3.5079309940338135
pythia-410m,draw_3,control,12,13,3.4926342964172363,0.3517662286758423,3.555614709854126
pythia-410m,draw_3,control,12,14,2.2698941230773926,0.6314504742622375,2.218059539794922
pythia-410m,draw_3,control,12,15,2.2880067825317383,0.6338909864425659,2.306556463241577
pythia-410m,draw_3,control,13,0,2.181123971939087,0.3864820599555969,2.198566198348999
pythia-410m,draw_3,control,13,1,1.063390851020813,0.5049132704734802,0.9232675433158875
pythia-410m,draw_3,control,13,2,1.5154457092285156,0.5308843851089478,1.4268608093261719
pythia-410m,draw_3,control,13,3,1.3353396654129028,0.4569350481033325,1.2555735111236572
